violation_id,caid,unit_id,issue_date,violation_category,cure_deadline,fine_amount,status,resolution_date
VL-NL7Y8CUNHDN6,CA-AZ-00000195,U-0XHF8O7KFHPO,2024-11-19,TRASH,2024-12-19,90.41,CURED,2024-11-30
VL-5Y7UUNJIQVLV,CA-AZ-00000195,U-AJTFLCVWTVYX,2024-07-19,ARCHITECTURAL,2024-08-18,98.29,CURED,2024-09-03
VL-3QXCY2DIAT62,CA-NC-00000196,U-KVR0I3RC5VRF,2025-04-19,PET,2025-05-19,54.86,CURED,2025-05-18
VL-2SXYCKJEM1V6,CA-NC-00000196,U-ZTRZ4BWDABNQ,2024-10-07,NOISE,2024-11-06,147.4,ESCALATED,
VL-K3CGKIZ3A1ZK,CA-NC-00000196,U-FHDV5KHPRH19,2024-12-21,OTHER,2025-01-20,287.17,DISMISSED,2025-01-07
VL-6UTFHOXV0LDU,CA-NC-00000196,U-YRHYE9KUA312,2024-12-21,PARKING,2025-01-20,71.75,OPEN,
VL-TB3FL7D012V4,CA-NC-00000196,U-4PXCBPTKKHQC,2024-08-13,NOISE,2024-09-12,174.63,CURED,2024-10-01
VL-IFOWJ3ABVXRI,CA-NC-00000196,U-0CAKBJJOHB3Z,2024-03-26,OTHER,2024-04-25,70.13,DISMISSED,2024-05-13
VL-MMUZ8PZK5NA2,CA-NC-00000196,U-1Q3Z2DJEP77N,2024-11-28,ARCHITECTURAL,2024-12-28,190.51,CURED,2024-12-18
VL-6QJGV41R29Q9,CA-NC-00000196,U-3H05P69DC2PP,2024-11-14,PET,2024-12-14,84.34,DISMISSED,2025-01-07
VL-ZMUMXZBS481G,CA-NC-00000196,U-MBF4W9W7LIRJ,2024-01-11,NOISE,2024-02-10,83.19,CURED,2024-03-06
VL-VI7PE1HSQWJ1,CA-TX-00000197,U-NIQI14RVYMDK,2024-10-10,LANDSCAPING,2024-11-09,68.5,CURED,2024-10-31
VL-PAPD8I96V674,CA-TX-00000197,U-9XKZ1SRT6UDA,2024-09-26,OTHER,2024-10-26,243.95,HEARING_SCHEDULED,
VL-0XPUG4853S76,CA-TX-00000197,U-INX84462BX7V,2024-09-07,LANDSCAPING,2024-10-07,24.48,CURED,2024-09-29
VL-5XS6FJL2UG6D,CA-TX-00000197,U-GLV5SUX8ESN1,2024-11-30,PARKING,2024-12-30,188.32,OPEN,
VL-WA86V3MA8L14,CA-TX-00000197,U-90MYNDL6HG9F,2025-03-19,PET,2025-04-18,112.23,CURED,2025-04-25
VL-15RQ9Y88WNK8,CA-TX-00000197,U-EV0P45KP9HIX,2025-06-21,ARCHITECTURAL,2025-07-21,116.48,DISMISSED,2025-07-12
VL-RMW511X0QBX7,CA-NY-00000198,U-MTJI8CI38NH5,2024-12-27,NOISE,2025-01-26,121.02,DISMISSED,2025-02-17
VL-R5ZCPG30I2EU,CA-NY-00000198,U-4VTZWTKGVDVI,2024-02-25,ARCHITECTURAL,2024-03-26,89.25,FINED,
VL-GDLF7R3SO3LV,CA-NY-00000198,U-RSL3G2YUHHUB,2025-01-05,ARCHITECTURAL,2025-02-04,94.72,HEARING_SCHEDULED,
VL-G6XEFBE6ZDN6,CA-NY-00000198,U-RSL3G2YUHHUB,2024-07-07,PET,2024-08-06,141.31,CURED,2024-07-20
VL-J6DZB0FKOW2U,CA-NY-00000198,U-YFK9OJ7I0EJX,2025-03-14,ARCHITECTURAL,2025-04-13,192.51,DISMISSED,2025-04-11
VL-Q6KVYODVR4IL,CA-NY-00000198,U-AF2OHEV5WFTG,2024-08-18,ARCHITECTURAL,2024-09-17,282.37,CURED,2024-10-05
VL-SPBRRVK8FN13,CA-NY-00000198,U-2MVJHHAEX3BI,2025-06-04,TRASH,2025-07-04,379.15,ESCALATED,
VL-93II7H699KHI,CA-NY-00000198,U-5X49YSM5CQ2B,2025-04-24,LANDSCAPING,2025-05-24,87.19,ESCALATED,
VL-HGCBINEFNUIN,CA-NY-00000198,U-SKZYHBHA9AIQ,2024-11-10,NOISE,2024-12-10,72.53,DISMISSED,2024-12-31
VL-Q6A43EW92I46,CA-NY-00000198,U-RSL3G2YUHHUB,2025-04-29,ARCHITECTURAL,2025-05-29,63.96,CURED,2025-06-19
VL-Y8FHTH70SDYH,CA-NY-00000198,U-1G9EUWACE9E8,2025-06-09,ARCHITECTURAL,2025-07-09,92.86,DISMISSED,2025-08-02
VL-ZT5GYGZKRVKF,CA-NY-00000198,U-AF2OHEV5WFTG,2024-10-05,TRASH,2024-11-04,26.0,DISMISSED,2024-11-24
VL-KVEL8HF9D0LV,CA-NY-00000198,U-V7L04PM298FP,2024-06-16,PARKING,2024-07-16,508.17,CURED,2024-08-10
VL-A71HH3XW951N,CA-NY-00000198,U-46Q2FKO7DIRG,2024-11-15,PET,2024-12-15,158.04,CURED,2025-01-11
VL-Z7TXUVFOVL2S,CA-NY-00000198,U-KTI0JMRZB9X4,2024-10-17,ARCHITECTURAL,2024-11-16,73.42,OPEN,
VL-PX8F7INIXKGN,CA-NY-00000198,U-LMSP517XAYSQ,2024-05-18,TRASH,2024-06-17,94.97,CURED,2024-06-29
VL-BATUP393TI26,CA-NY-00000198,U-5X49YSM5CQ2B,2024-12-13,PARKING,2025-01-12,78.99,CURED,2024-12-24
VL-9CNNRCWH6O8H,CA-NY-00000198,U-KQZL07RA880A,2024-12-13,TRASH,2025-01-12,112.35,CURED,2025-02-01
VL-C249KZ9TFIIN,CA-NY-00000198,U-AF2OHEV5WFTG,2025-01-14,LANDSCAPING,2025-02-13,105.8,CURED,2025-01-28
VL-3PSWJ7FPCPWC,CA-NY-00000198,U-46Q2FKO7DIRG,2024-10-29,LANDSCAPING,2024-11-28,194.92,CURED,2024-12-26
VL-BGS21ZZT6HZB,CA-NY-00000198,U-U6LIZH2MR1LO,2024-08-10,ARCHITECTURAL,2024-09-09,77.44,CURED,2024-08-28
VL-Q602ODA52SEQ,CA-NY-00000198,U-RYFI5066KQBT,2024-09-20,ARCHITECTURAL,2024-10-20,32.38,CURED,2024-09-30
VL-U2TCG2DHE8JV,CA-NY-00000198,U-ZOESTZ25ASRQ,2024-12-26,ARCHITECTURAL,2025-01-25,168.8,HEARING_SCHEDULED,
VL-YYEXSDJ4A3QY,CA-FL-00000199,U-Y2D4Z75A9ZMZ,2024-05-24,NOISE,2024-06-23,94.29,DISMISSED,2024-06-15
VL-I6MWRWE864ZM,CA-FL-00000199,U-ZML0SQ59DY1D,2024-08-23,PARKING,2024-09-22,195.61,CURED,2024-10-12
VL-98IHLVYXDV4D,CA-FL-00000199,U-THXKKKUOW6EA,2024-02-28,LANDSCAPING,2024-03-29,165.52,HEARING_SCHEDULED,
VL-39PWXCWV3SRO,CA-FL-00000199,U-NFN10QRS2WRK,2024-01-05,ARCHITECTURAL,2024-02-04,134.39,ESCALATED,
VL-M3TAFQJOOVMK,CA-FL-00000199,U-A0U2LSRQUZKW,2025-04-24,PET,2025-05-24,177.1,FINED,
VL-2UCYHULDF6XM,CA-FL-00000199,U-75IKBEUG930B,2025-02-01,TRASH,2025-03-03,27.15,DISMISSED,2025-03-26
VL-U9XO15WOQWN6,CA-FL-00000199,U-DQO9Y9BFIWFE,2025-05-21,OTHER,2025-06-20,72.67,CURED,2025-06-04
VL-KVKXQEN19A1A,CA-CA-00000200,U-7C42AFC860T4,2025-03-28,NOISE,2025-04-27,108.12,ESCALATED,
VL-QZPGHUXZ99XU,CA-CA-00000200,U-K9NDOCZRDF4K,2024-05-26,OTHER,2024-06-25,380.49,CURED,2024-07-20
VL-X2LZHHM9U2V6,CA-CA-00000200,U-8HGM97RJFINZ,2024-05-28,PET,2024-06-27,38.92,FINED,
VL-YA7N1SE7Z22E,CA-GA-00000201,U-1PG6KZN2XUI4,2024-11-09,TRASH,2024-12-09,72.21,CURED,2024-12-19
VL-V6I1TRFM3B1Q,CA-GA-00000201,U-B3AN0UPPIILD,2025-04-16,ARCHITECTURAL,2025-05-16,138.16,CURED,2025-05-15
VL-83HNE2AQ8F9B,CA-GA-00000201,U-1PG6KZN2XUI4,2025-01-07,PARKING,2025-02-06,190.15,DISMISSED,2025-01-19
VL-HCL24EEC3AC9,CA-GA-00000201,U-R41F9WCSKHW4,2024-02-18,LANDSCAPING,2024-03-19,95.4,DISMISSED,2024-03-27
VL-SRW2Z5NLR84M,CA-GA-00000201,U-I3V1DKTX7H0D,2024-10-23,ARCHITECTURAL,2024-11-22,93.29,DISMISSED,2024-11-16
VL-QVEQLG31YKS9,CA-GA-00000201,U-I4V3BAUPXVDD,2024-01-01,ARCHITECTURAL,2024-01-31,268.14,CURED,2024-02-15
VL-GNJ1K4FSZ8YJ,CA-GA-00000201,U-I4V3BAUPXVDD,2025-05-24,PET,2025-06-23,86.18,CURED,2025-06-14
VL-YQPF6OR47X48,CA-GA-00000201,U-QFVCKPO2GSJX,2024-07-10,LANDSCAPING,2024-08-09,37.62,DISMISSED,2024-09-06
VL-402D51FBOWC6,CA-GA-00000201,U-0C6LLQEBKN8Q,2024-03-06,TRASH,2024-04-05,112.52,DISMISSED,2024-03-22
VL-DI3YBH3JF867,CA-GA-00000201,U-ZSIB09ES4RV1,2024-06-17,LANDSCAPING,2024-07-17,25.74,CURED,2024-06-30
VL-Y2UJOV6F2TZT,CA-GA-00000201,U-ZSIB09ES4RV1,2024-06-25,ARCHITECTURAL,2024-07-25,57.22,HEARING_SCHEDULED,
VL-18CKI5JXQRM0,CA-GA-00000201,U-5B1R0SNW94VL,2024-07-07,ARCHITECTURAL,2024-08-06,50.64,CURED,2024-08-12
VL-D8Q37N6QUFKY,CA-GA-00000201,U-PXH9TJJXCI2A,2024-03-29,ARCHITECTURAL,2024-04-28,61.87,FINED,
VL-V4W7PRU94OFW,CA-GA-00000201,U-REQP3VHUKTO7,2025-04-18,TRASH,2025-05-18,63.27,CURED,2025-06-08
VL-P0PPULIT7GTG,CA-GA-00000201,U-I3V1DKTX7H0D,2025-02-14,ARCHITECTURAL,2025-03-16,112.9,CURED,2025-03-12
VL-3VPPRGH12Q60,CA-CA-00000202,U-4SKV1HG6LTVS,2024-02-24,PET,2024-03-25,52.2,CURED,2024-03-15
VL-0DO2NLYFQXXX,CA-CA-00000202,U-CR82DPSUBFNI,2024-04-12,TRASH,2024-05-12,109.88,OPEN,
VL-5LR1DJ7N4ZT4,CA-CA-00000202,U-W9R4S1OM9LS9,2024-07-03,TRASH,2024-08-02,76.93,FINED,
VL-CWXUNDSQUIHS,CA-CA-00000202,U-OVK4R7VC17VN,2025-03-18,ARCHITECTURAL,2025-04-17,155.28,DISMISSED,2025-04-26
VL-8FBYT7EMV6YR,CA-CA-00000202,U-8DNJVPMVORDS,2024-06-30,NOISE,2024-07-30,33.43,CURED,2024-08-04
VL-I4CLFXXAJJAP,CA-CA-00000202,U-HR7V22IA727A,2025-05-26,NOISE,2025-06-25,134.58,CURED,2025-06-20
VL-6VYUN9K7JIST,CA-CA-00000202,U-KVSU4M2W3BJD,2025-03-31,ARCHITECTURAL,2025-04-30,104.87,DISMISSED,2025-04-26
VL-IMQW4BOROMTN,CA-CA-00000202,U-P43LQI3Q8GGI,2024-07-09,NOISE,2024-08-08,106.54,CURED,2024-08-10
VL-LYKR5DZXR6ZI,CA-CA-00000202,U-7N32GEF7VCNP,2024-01-31,PARKING,2024-03-01,455.9,DISMISSED,2024-02-12
VL-9Y5JZYAK1O3T,CA-OH-00000203,U-OR4HNJLIDR6B,2024-05-28,PARKING,2024-06-27,81.63,DISMISSED,2024-07-15
VL-LSF4II6SA1NE,CA-OH-00000203,U-11KVRV28HAAG,2024-07-19,LANDSCAPING,2024-08-18,118.39,CURED,2024-08-02
VL-7O1PNSZ28C49,CA-OH-00000203,U-XTXT5IYBAAWH,2024-11-28,PET,2024-12-28,95.81,CURED,2025-01-16
VL-N5H488OT0D0E,CA-OH-00000203,U-IHKQG8H18OBV,2024-09-07,PET,2024-10-07,113.93,ESCALATED,
VL-82N0BQ7SMAAX,CA-OH-00000203,U-AWYG5A7X1HWQ,2024-01-28,PET,2024-02-27,495.96,OPEN,
VL-4K4PY0VEN3AG,CA-OH-00000203,U-Y22GCV8CMOYI,2024-03-20,ARCHITECTURAL,2024-04-19,188.49,OPEN,
VL-ARIPAVSIOZBS,CA-OH-00000203,U-F49P8C1Z0WB5,2024-12-21,NOISE,2025-01-20,40.36,CURED,2024-12-31
VL-3WG8839W1U0N,CA-OH-00000203,U-XKD5WVVSUYJY,2024-06-11,PARKING,2024-07-11,133.15,FINED,
VL-I0C8F3MGLP15,CA-OH-00000203,U-YHMDHRTCYM63,2024-10-02,ARCHITECTURAL,2024-11-01,54.28,CURED,2024-11-04
VL-ZA3S0QVE76RQ,CA-OH-00000203,U-IN46HBTM6BV3,2024-10-14,NOISE,2024-11-13,102.27,CURED,2024-11-09
VL-CEFDWEYWP6ZO,CA-OH-00000203,U-OR4HNJLIDR6B,2025-01-16,OTHER,2025-02-15,171.33,DISMISSED,2025-02-12
VL-QHECJIT0PEMO,CA-OH-00000203,U-IHKQG8H18OBV,2025-05-04,PARKING,2025-06-03,217.07,DISMISSED,2025-06-26
VL-RZPMZON3BR8C,CA-OH-00000203,U-SVSG9H14X2C1,2025-02-24,NOISE,2025-03-26,43.5,CURED,2025-03-25
VL-05YDYRJNB9DE,CA-OH-00000203,U-XTXT5IYBAAWH,2024-01-18,ARCHITECTURAL,2024-02-17,134.67,CURED,2024-02-28
VL-W3HA5SWZ5W27,CA-OH-00000203,U-SVSG9H14X2C1,2024-05-09,NOISE,2024-06-08,66.92,CURED,2024-06-23
VL-WSHD6ZRZVE94,CA-OH-00000203,U-RKR5K7LAJ180,2024-01-21,PARKING,2024-02-20,47.19,CURED,2024-02-22
VL-C7T22FHJ0B8O,CA-OH-00000203,U-DKF73O8LFA0O,2025-06-12,ARCHITECTURAL,2025-07-12,26.89,CURED,2025-07-31
VL-CGESLL95OQ37,CA-OH-00000203,U-YINSSBA1ABP2,2024-02-26,NOISE,2024-03-27,78.52,DISMISSED,2024-03-31
VL-5873FCHCRGW6,CA-OH-00000203,U-YY6CES3IWFM2,2024-03-07,PARKING,2024-04-06,161.57,DISMISSED,2024-04-06
VL-0KSEVMDP1YZI,CA-OH-00000203,U-W0RVHMB614YU,2025-02-01,PARKING,2025-03-03,47.67,OPEN,
VL-YHJKPWY95RZ2,CA-OH-00000203,U-02KW9JIC09IT,2025-05-25,ARCHITECTURAL,2025-06-24,35.03,DISMISSED,2025-06-29
VL-ANJMRPX79TBI,CA-OH-00000203,U-JME2HQ80ONTJ,2025-01-08,ARCHITECTURAL,2025-02-07,34.96,FINED,
VL-BCQNEEBYHBI3,CA-OH-00000203,U-RKR5K7LAJ180,2024-03-07,LANDSCAPING,2024-04-06,277.44,DISMISSED,2024-04-21
VL-H51AI3HJS9VR,CA-OH-00000203,U-KTC4X05PA5GH,2024-01-22,PARKING,2024-02-21,296.76,CURED,2024-03-01
VL-3Z3CWO2Y9M0Z,CA-OH-00000203,U-OR4HNJLIDR6B,2024-01-20,PARKING,2024-02-19,434.83,CURED,2024-02-08
VL-7VAEKLECXB9Z,CA-OH-00000203,U-AWYG5A7X1HWQ,2024-09-07,OTHER,2024-10-07,192.85,CURED,2024-10-16
VL-QCL8KSZYQ0TD,CA-OH-00000203,U-RKR5K7LAJ180,2024-01-28,TRASH,2024-02-27,261.38,CURED,2024-03-17
VL-3OWQTC3SP1Q1,CA-OH-00000203,U-UKYU7KUHC8F4,2024-05-31,TRASH,2024-06-30,25.15,CURED,2024-07-13
VL-PEGU2P7JC6QY,CA-OH-00000203,U-XTXT5IYBAAWH,2024-08-19,NOISE,2024-09-18,143.3,DISMISSED,2024-10-07
VL-YTTQ98SQXNJA,CA-FL-00000204,U-APRTRI707PG0,2024-01-15,LANDSCAPING,2024-02-14,42.57,CURED,2024-02-04
VL-ZXJQFJ0CRPD2,CA-FL-00000204,U-NSGV3Q3N9WQP,2025-03-02,ARCHITECTURAL,2025-04-01,136.92,CURED,2025-03-14
VL-XOYAUH5YVL02,CA-FL-00000204,U-1PX87WVO4FDA,2024-08-13,PARKING,2024-09-12,85.45,DISMISSED,2024-09-10
VL-41ZX1HGZHWBM,CA-FL-00000204,U-1W2N2IMAWQ49,2024-11-13,LANDSCAPING,2024-12-13,126.02,CURED,2025-01-10
VL-IBAOI7BFTF2Z,CA-FL-00000204,U-Q61MYRM4M5U7,2024-01-25,NOISE,2024-02-24,192.6,DISMISSED,2024-03-22
VL-97KK9B2O0UEO,CA-FL-00000204,U-3ZQGD98Y9WU1,2024-11-08,OTHER,2024-12-08,351.22,CURED,2025-01-05
VL-XGB4MQC603KZ,CA-FL-00000204,U-G6YPTZ9PFFUM,2025-04-05,ARCHITECTURAL,2025-05-05,46.23,CURED,2025-06-02
VL-5G55E8OAZ3S6,CA-FL-00000204,U-WQJVYPJCGQFF,2024-05-25,TRASH,2024-06-24,87.38,ESCALATED,
VL-CCRYPYE3GYYA,CA-FL-00000204,U-PNZWRVK0IYBN,2025-06-18,NOISE,2025-07-18,87.66,ESCALATED,
VL-5WUH0SDFJQR0,CA-VA-00000205,U-T632U1SXT05S,2024-10-08,PARKING,2024-11-07,44.76,CURED,2024-11-03
VL-A2872900EMNJ,CA-VA-00000205,U-ONBQT069N1C0,2024-03-23,ARCHITECTURAL,2024-04-22,113.85,CURED,2024-05-05
VL-DADINC8ZUEYI,CA-TX-00000206,U-1R1T0YH9GOZ2,2025-04-06,PARKING,2025-05-06,90.52,CURED,2025-05-21
VL-SFT1GRXNZXJO,CA-TX-00000206,U-0GS6OER53SCA,2024-07-27,ARCHITECTURAL,2024-08-26,117.07,CURED,2024-09-08
VL-JHCM342O84YD,CA-TX-00000206,U-GV4YH38EON7S,2024-02-18,PARKING,2024-03-19,103.61,HEARING_SCHEDULED,
VL-53X3FV6JO1RU,CA-FL-00000207,U-QWIIFPMOJIW5,2024-02-18,NOISE,2024-03-19,71.5,DISMISSED,2024-03-02
VL-F38JS5PRH35X,CA-FL-00000207,U-0JRISWVNAUTZ,2024-01-13,PARKING,2024-02-12,76.0,DISMISSED,2024-02-26
VL-RQCB1QL58F9M,CA-FL-00000207,U-UM34777W6FMG,2024-07-02,ARCHITECTURAL,2024-08-01,59.79,FINED,
VL-IQAVW7RDVZXK,CA-FL-00000207,U-3NWTZNRMA5DT,2024-03-08,OTHER,2024-04-07,103.11,DISMISSED,2024-04-26
VL-68MG74L5CIWX,CA-FL-00000207,U-EWXO1599G083,2024-02-21,NOISE,2024-03-22,69.45,ESCALATED,
VL-PPGX8NP4WM7X,CA-FL-00000207,U-QWIIFPMOJIW5,2024-03-28,NOISE,2024-04-27,49.29,CURED,2024-05-14
VL-SAIOYZMMNSOJ,CA-FL-00000207,U-8G54TTH8OPRH,2024-01-10,OTHER,2024-02-09,132.91,DISMISSED,2024-03-01
VL-1YW34U3HKLNZ,CA-FL-00000207,U-XKUKUZA68GTN,2024-04-14,ARCHITECTURAL,2024-05-14,36.91,CURED,2024-05-12
VL-OQAUB9X0B3L6,CA-FL-00000207,U-T82S6CF081AH,2024-10-15,TRASH,2024-11-14,118.99,DISMISSED,2024-12-03
VL-WQHQEC8IRIA6,CA-CA-00000208,U-F6Q4GHAK26FW,2025-02-19,LANDSCAPING,2025-03-21,228.45,DISMISSED,2025-04-07
VL-069NEA6LLZHI,CA-CA-00000208,U-M7AY4G1NTY7U,2024-06-17,PARKING,2024-07-17,136.16,CURED,2024-07-15
VL-6RALCYPZ6Q0F,CA-CA-00000208,U-U791Q4OI6UP7,2024-08-12,LANDSCAPING,2024-09-11,83.13,HEARING_SCHEDULED,
VL-HBS4PE2Q7KAD,CA-CA-00000208,U-Z8KLG04BDZJI,2024-07-14,NOISE,2024-08-13,111.58,CURED,2024-07-31
VL-YH9CC1I7YGZE,CA-CA-00000208,U-I8M85BNGR6JD,2025-03-30,PET,2025-04-29,61.78,CURED,2025-05-06
VL-8HELNM3S5HWP,CA-CA-00000208,U-XBJPYD45P9IO,2024-01-31,ARCHITECTURAL,2024-03-01,85.14,CURED,2024-03-03
VL-JXSQ32P8JHK9,CA-CA-00000208,U-LI2XDPQFI96R,2025-01-28,PARKING,2025-02-27,101.67,CURED,2025-03-22
VL-2HBFIP8D48LS,CA-CA-00000208,U-X3WUHWBM399M,2024-07-28,LANDSCAPING,2024-08-27,37.04,CURED,2024-09-21
VL-Z8WUJWY9QB03,CA-CA-00000208,U-CAKKJ2BS4HIK,2025-01-14,ARCHITECTURAL,2025-02-13,97.7,HEARING_SCHEDULED,
VL-L32AM5E6XQI6,CA-CA-00000208,U-2I6OC3D0JBMJ,2024-01-08,TRASH,2024-02-07,63.55,DISMISSED,2024-02-23
VL-6VHN6XT8ULZV,CA-CA-00000208,U-YD9WYZLQC47P,2024-10-25,NOISE,2024-11-24,94.82,OPEN,
VL-UBI2236EFK3U,CA-CA-00000208,U-XV8K9EBTK7LH,2024-01-27,PET,2024-02-26,128.94,HEARING_SCHEDULED,
VL-X25G2M85AOXY,CA-CA-00000208,U-DLMEWI6JFFD1,2024-10-11,LANDSCAPING,2024-11-10,227.23,OPEN,
VL-BAHXFLUOB6MR,CA-CA-00000208,U-I8M85BNGR6JD,2024-12-07,NOISE,2025-01-06,40.35,DISMISSED,2024-12-23
VL-EARPUD9KZ0FG,CA-CA-00000208,U-FMLZ6XDD5I35,2025-05-08,ARCHITECTURAL,2025-06-07,259.03,CURED,2025-06-08
VL-ZSSHLADUBLEA,CA-CA-00000208,U-WTIL2HU0ABBI,2024-05-10,ARCHITECTURAL,2024-06-09,34.46,DISMISSED,2024-05-24
VL-44PEDSIAGKFX,CA-CA-00000208,U-GRFRM8AIH996,2024-09-27,TRASH,2024-10-27,84.3,HEARING_SCHEDULED,
VL-02D3G7N2XF71,CA-CA-00000208,U-EYP9LFPQ6QZU,2025-05-09,ARCHITECTURAL,2025-06-08,317.49,CURED,2025-06-04
VL-76WJ5G5B4E79,CA-CA-00000208,U-NWVXM87I8Q9A,2024-05-09,ARCHITECTURAL,2024-06-08,75.75,HEARING_SCHEDULED,
VL-1H2HTIQ0D1A8,CA-CA-00000208,U-CAKKJ2BS4HIK,2024-01-19,TRASH,2024-02-18,156.02,DISMISSED,2024-02-12
VL-0NM1LP02WNDA,CA-CA-00000208,U-9KO06OOF3EHB,2024-06-14,LANDSCAPING,2024-07-14,78.32,CURED,2024-06-24
VL-MP7AV2UX6R6L,CA-CA-00000208,U-KFYO5LQTWZNH,2024-02-26,NOISE,2024-03-27,36.83,FINED,
VL-1HDQ70MYNTGJ,CA-CA-00000208,U-9R1222G3XFZ2,2024-07-24,NOISE,2024-08-23,79.73,CURED,2024-08-10
VL-KCJ84JU1KXIM,CA-CA-00000208,U-F9CPLXEJ6B4W,2024-08-20,ARCHITECTURAL,2024-09-19,352.35,DISMISSED,2024-09-08
VL-SJ1W4GLATA6V,CA-CA-00000208,U-IBCN8GNYUSQX,2024-10-13,TRASH,2024-11-12,46.54,DISMISSED,2024-11-14
VL-SZ263PNY1AUO,CA-CA-00000208,U-M10NB939WZ5S,2024-09-01,PET,2024-10-01,47.04,DISMISSED,2024-10-21
VL-AB6HBIB1FBSM,CA-CA-00000208,U-HFLKF6WDLOOJ,2024-07-15,LANDSCAPING,2024-08-14,38.65,FINED,
VL-4ZFJT6EEAVGY,CA-CA-00000208,U-XV8K9EBTK7LH,2024-11-16,ARCHITECTURAL,2024-12-16,200.48,DISMISSED,2024-12-28
VL-XJ1QFOB4QR34,CA-CA-00000208,U-YD9WYZLQC47P,2024-06-25,NOISE,2024-07-25,104.59,OPEN,
VL-ERBUQ7L8WK16,CA-CA-00000209,U-SS13MAB3GEAJ,2024-12-01,PARKING,2024-12-31,83.39,DISMISSED,2025-01-29
VL-QECIKDF32BRC,CA-CA-00000209,U-CII0PIONMQED,2024-01-03,PET,2024-02-02,44.26,DISMISSED,2024-02-02
VL-J7NCSRRBMKTQ,CA-CA-00000209,U-FTVK1KOWQ8OH,2024-05-07,PET,2024-06-06,65.59,CURED,2024-06-17
VL-TVZX4M3M7B3K,CA-CA-00000209,U-D3ZH5BHTG1MG,2024-06-14,PARKING,2024-07-14,36.25,ESCALATED,
VL-FQZFD2CTDQCY,CA-CA-00000209,U-BDJLY8OUZOL6,2024-10-20,PET,2024-11-19,51.06,FINED,
VL-RMRSOO1FZQLP,CA-CA-00000209,U-BNKNY11UV5YJ,2025-01-11,LANDSCAPING,2025-02-10,149.08,CURED,2025-02-14
VL-G347UJKQQQU4,CA-CA-00000209,U-AB98Z8BO6DWK,2024-11-09,LANDSCAPING,2024-12-09,96.82,CURED,2024-12-21
VL-1AVIDTHGMH6Z,CA-CA-00000209,U-28WKF2ZOKJJ1,2024-07-19,TRASH,2024-08-18,76.33,CURED,2024-08-05
VL-KA7QY3UR34IG,CA-CA-00000209,U-OYZJILAJTOGP,2024-03-05,LANDSCAPING,2024-04-04,73.38,CURED,2024-03-27
VL-BXOC948DYDT1,CA-CA-00000209,U-FTVK1KOWQ8OH,2024-02-04,LANDSCAPING,2024-03-05,324.6,FINED,
VL-V57IS9SCE24C,CA-CA-00000209,U-MUXO3YXLQZ66,2024-02-17,OTHER,2024-03-18,74.13,DISMISSED,2024-03-31
VL-FY73TU1Y726D,CA-CA-00000209,U-OEA88EJFF1F8,2024-02-11,NOISE,2024-03-12,116.95,CURED,2024-04-03
VL-YM41O8PJ7YBS,CA-CA-00000209,U-SSDT4XKEXGV5,2024-03-29,ARCHITECTURAL,2024-04-28,250.76,ESCALATED,
VL-ZRAQVTVO1FGD,CA-CA-00000209,U-SSDT4XKEXGV5,2024-07-01,ARCHITECTURAL,2024-07-31,138.46,CURED,2024-08-29
VL-V3ES49TY06SN,CA-CA-00000209,U-RGM0POFQ4SM1,2024-08-27,TRASH,2024-09-26,194.33,DISMISSED,2024-09-23
VL-HYUB57Y6QQH6,CA-CA-00000209,U-QZWGTZO4J0U4,2025-03-29,PARKING,2025-04-28,162.99,CURED,2025-05-02
VL-5UV28I7E0AHP,CA-NC-00000210,U-QR9B662BXRQY,2024-01-15,ARCHITECTURAL,2024-02-14,91.09,ESCALATED,
VL-RMSS44CV7E0T,CA-NC-00000210,U-7XENFATK10SR,2025-04-01,ARCHITECTURAL,2025-05-01,42.86,CURED,2025-04-13
VL-9BEMDM71ISG4,CA-NC-00000210,U-IRPNCWK5DUY8,2024-09-21,PARKING,2024-10-21,107.28,CURED,2024-10-30
VL-CYMM7AH6OCCF,CA-NC-00000210,U-YBO7CFJ9YLLB,2024-07-20,PARKING,2024-08-19,76.64,DISMISSED,2024-08-16
VL-651HIWBZJZ8D,CA-NC-00000210,U-5KFAOJDZZR5I,2024-01-25,ARCHITECTURAL,2024-02-24,156.67,CURED,2024-03-06
VL-OOEBC3WTTUBG,CA-NC-00000210,U-78T0Q41DPYPS,2024-04-07,TRASH,2024-05-07,195.43,DISMISSED,2024-05-01
VL-PH2NM6QTVM2N,CA-NC-00000210,U-QOIJC836XU4P,2024-11-16,LANDSCAPING,2024-12-16,86.84,CURED,2024-12-10
VL-5VNEBL9PVGLE,CA-NC-00000210,U-3JTX3GMWJVSP,2024-01-15,ARCHITECTURAL,2024-02-14,117.98,CURED,2024-03-15
VL-1W8LPDEVM06O,CA-NC-00000210,U-Z02T11R52QKF,2024-01-10,LANDSCAPING,2024-02-09,89.42,CURED,2024-02-23
VL-0PHVM0Y199J2,CA-CA-00000211,U-KS2ZZV871QZJ,2024-08-18,OTHER,2024-09-17,172.68,CURED,2024-10-11
VL-UBUAPZ0BDDHC,CA-CA-00000211,U-IFIUB8Z55IF3,2025-04-17,LANDSCAPING,2025-05-17,115.76,DISMISSED,2025-06-16
VL-3RE7BF7V6JM1,CA-CA-00000211,U-W821X2B9XQOF,2024-07-18,ARCHITECTURAL,2024-08-17,117.5,OPEN,
