work_order_id,caid,unit_id,created_date,category,priority,status,estimated_cost,actual_cost,completion_date,deferred_days
WO-U35M5JZS3TKJ,CA-CA-00000208,,2024-05-21,LANDSCAPING,MEDIUM,COMPLETED,13611.63,7446.1,2024-05-30,9
WO-3UAUBN0HKU9Z,CA-CA-00000208,,2024-05-17,PLUMBING,MEDIUM,DEFERRED,8858.83,,,24
WO-R0AHRJNSQGFN,CA-CA-00000208,,2024-05-28,HVAC,MEDIUM,DEFERRED,11945.11,,,86
WO-NPC0DN2QSFPQ,CA-CA-00000208,,2024-05-06,STRUCTURAL,LOW,COMPLETED,8704.76,5280.95,2024-05-23,17
WO-Y9W4TCKA3GYL,CA-CA-00000208,,2024-06-24,PLUMBING,LOW,OPEN,6105.63,,,150
WO-XQBQ2SZ2L4NK,CA-CA-00000208,,2024-06-23,PLUMBING,LOW,COMPLETED,5638.82,4486.66,2024-06-30,7
WO-NNOFJHDVMDY7,CA-CA-00000208,,2024-06-09,ROOFING,MEDIUM,DEFERRED,5475.19,,,25
WO-32956LRY7DIL,CA-CA-00000208,,2024-07-09,HVAC,MEDIUM,DEFERRED,7100.23,,,35
WO-D5GYOCKE6PQ0,CA-CA-00000208,,2024-07-10,HVAC,MEDIUM,COMPLETED,6637.44,9000.72,2024-07-25,15
WO-B8SHWJVMWKCG,CA-CA-00000208,,2024-07-17,LANDSCAPING,LOW,OPEN,8097.91,,,24
WO-ZPXCD1QQ39A4,CA-CA-00000208,,2024-07-08,PLUMBING,MEDIUM,DEFERRED,2479.72,,,98
WO-D7E663BNCJ6C,CA-CA-00000208,,2024-07-25,PLUMBING,MEDIUM,OPEN,6450.28,,,83
WO-NI7HXI7AVLKQ,CA-CA-00000208,,2024-08-10,PLUMBING,LOW,COMPLETED,11839.43,7019.06,2024-08-25,15
WO-34SWWMF3S9P0,CA-CA-00000208,,2024-08-24,STRUCTURAL,MEDIUM,OPEN,1368.14,,,13
WO-FZ58N6HBUW9W,CA-CA-00000208,,2024-08-24,HVAC,MEDIUM,DEFERRED,4960.42,,,127
WO-3PUAEKGY1UEF,CA-CA-00000208,,2024-08-16,HVAC,LOW,COMPLETED,14347.94,11071.08,2024-09-03,18
WO-CXNZCNDUTRWJ,CA-CA-00000208,,2024-08-15,GENERAL,MEDIUM,OPEN,14482.96,,,405
WO-AYD8UF6EN6HY,CA-CA-00000208,,2024-08-02,PLUMBING,MEDIUM,COMPLETED,3001.77,2363.21,2024-08-09,7
WO-7KNNRTSH32U2,CA-CA-00000208,,2024-08-23,PLUMBING,LOW,DEFERRED,2833.08,,,38
WO-Y68XVBMV337J,CA-CA-00000208,,2024-08-13,ELECTRICAL,LOW,COMPLETED,438.17,8951.39,2024-08-28,15
WO-A373JZ5JFYZY,CA-CA-00000208,,2024-09-26,PLUMBING,LOW,COMPLETED,13346.45,10361.24,2024-10-03,7
WO-XL0EHO7CU9KE,CA-CA-00000208,,2024-09-07,ELECTRICAL,MEDIUM,OPEN,7044.0,,,44
WO-7GFO7AIL6OTO,CA-CA-00000208,,2024-09-04,LANDSCAPING,MEDIUM,COMPLETED,9183.74,4345.16,2024-09-23,19
WO-VJET8LKM0XVQ,CA-CA-00000208,,2024-09-13,ELECTRICAL,HIGH,COMPLETED,8607.88,8489.01,2024-09-20,7
WO-K1H27Y1VFANJ,CA-CA-00000208,,2024-09-14,GENERAL,MEDIUM,COMPLETED,14842.65,7371.23,2024-09-21,7
WO-68YG48H9S2CP,CA-CA-00000208,,2024-09-19,PLUMBING,MEDIUM,DEFERRED,1379.13,,,18
WO-EBR725CD2L4B,CA-CA-00000208,,2024-09-09,HVAC,MEDIUM,COMPLETED,7523.74,5918.9,2024-09-23,14
WO-4KXQSCLBRHVF,CA-CA-00000208,,2024-09-12,PLUMBING,LOW,DEFERRED,10629.34,,,42
WO-I2MLJGLUQLLG,CA-CA-00000208,,2024-09-03,HVAC,LOW,COMPLETED,456.36,4781.19,2024-09-15,12
WO-7CVVRFMWB9UP,CA-CA-00000208,,2024-10-19,STRUCTURAL,MEDIUM,COMPLETED,2180.71,8220.22,2024-10-26,7
WO-63KQKA2Y08B2,CA-CA-00000208,,2024-10-02,HVAC,MEDIUM,COMPLETED,942.39,5189.95,2024-10-16,14
WO-2713VZ4RJJEQ,CA-CA-00000208,,2024-10-23,PLUMBING,LOW,OPEN,11872.77,,,27
WO-D360HI4XU4WT,CA-CA-00000208,,2024-10-22,GENERAL,MEDIUM,OPEN,10520.02,,,33
WO-D27A1B8D5KJ1,CA-CA-00000208,,2024-10-19,ELECTRICAL,HIGH,OPEN,4141.99,,,87
WO-C9OCC5DWHARF,CA-CA-00000208,,2024-10-12,HVAC,HIGH,DEFERRED,14276.2,,,54
WO-BIT3O8WWTZ7N,CA-CA-00000208,,2024-10-08,ROOFING,MEDIUM,COMPLETED,14105.61,9508.43,2024-10-22,14
WO-W9N107CSN6PV,CA-CA-00000208,,2024-11-18,HVAC,MEDIUM,DEFERRED,2403.97,,,66
WO-LLHV5UYGRBRA,CA-CA-00000208,,2024-11-11,PLUMBING,LOW,DEFERRED,8530.04,,,80
WO-XUR5EB4V5JNP,CA-CA-00000208,,2024-11-14,GENERAL,LOW,COMPLETED,9116.51,9093.82,2024-11-15,1
WO-AIOP2E5MSSJT,CA-CA-00000208,,2024-11-05,STRUCTURAL,MEDIUM,COMPLETED,6820.86,11037.12,2024-11-24,19
WO-MY6RQR250VKK,CA-CA-00000208,,2024-11-20,ROOFING,MEDIUM,DEFERRED,4464.78,,,38
WO-SQQUNTQ8Z080,CA-CA-00000208,,2024-11-03,LANDSCAPING,LOW,COMPLETED,1932.74,10012.41,2024-11-22,19
WO-1C8XYQWTMRQY,CA-CA-00000208,,2024-12-01,PLUMBING,LOW,OPEN,9257.49,,,26
WO-93TQGSWZCEI0,CA-CA-00000208,,2024-12-02,HVAC,MEDIUM,COMPLETED,12527.13,6664.79,2024-12-23,21
WO-A6537YVMH0EY,CA-CA-00000208,,2024-12-11,PLUMBING,HIGH,COMPLETED,2882.4,915.84,2024-12-12,1
WO-KKSAY38TQWOG,CA-CA-00000208,,2024-12-21,ROOFING,LOW,DEFERRED,12128.82,,,153
WO-JZMTVSZH6C2S,CA-CA-00000208,,2024-12-16,GENERAL,LOW,DEFERRED,3919.46,,,32
WO-ZKH6RAU4BHQ6,CA-CA-00000208,,2024-12-25,HVAC,HIGH,OPEN,12411.39,,,134
WO-DWKTC6FWRFEC,CA-CA-00000208,,2025-01-18,ELECTRICAL,LOW,COMPLETED,9529.71,3136.26,2025-01-23,5
WO-YGCWSW8ZOHZG,CA-CA-00000208,,2025-01-09,ELEVATOR,MEDIUM,COMPLETED,12857.69,5227.02,2025-01-20,11
WO-2ASWEV86LSTM,CA-CA-00000208,,2025-01-18,LANDSCAPING,LOW,DEFERRED,1931.31,,,64
WO-6MM1DATCS1SK,CA-CA-00000208,,2025-01-28,PLUMBING,HIGH,OPEN,12999.28,,,36
WO-Y2WQD9VXX3ZS,CA-CA-00000208,,2025-02-05,LANDSCAPING,MEDIUM,COMPLETED,3863.4,10073.01,2025-02-07,2
WO-5L66KLYZOCDU,CA-CA-00000208,,2025-02-04,HVAC,MEDIUM,DEFERRED,14493.15,,,13
WO-GO4Y924M6BME,CA-CA-00000208,,2025-02-23,LANDSCAPING,MEDIUM,OPEN,12997.85,,,23
WO-EM6WUTN4G35N,CA-CA-00000208,,2025-03-03,ROOFING,LOW,COMPLETED,2972.58,8511.47,2025-03-05,2
WO-U502ERHSD6V1,CA-CA-00000208,,2025-03-01,GENERAL,LOW,OPEN,7170.7,,,64
WO-C2V7F8SZXCRI,CA-CA-00000208,,2025-03-24,PLUMBING,MEDIUM,OPEN,13597.71,,,122
WO-AKUDNTTXFUU9,CA-CA-00000208,,2025-03-07,HVAC,MEDIUM,OPEN,1716.68,,,38
WO-G7BQPQ0CRBH2,CA-CA-00000208,,2025-04-19,ROOFING,MEDIUM,OPEN,13060.74,,,17
WO-9R18GUYR1H94,CA-CA-00000208,,2025-04-05,HVAC,MEDIUM,COMPLETED,3461.91,1872.83,2025-04-25,20
WO-CMONPWTMWPKZ,CA-CA-00000208,,2025-04-06,GENERAL,MEDIUM,COMPLETED,6500.18,5003.75,2025-04-19,13
WO-BHUUM7TH9WSK,CA-CA-00000208,,2025-05-15,LANDSCAPING,MEDIUM,OPEN,6200.0,,,165
WO-22SOLTPB9NSK,CA-CA-00000208,,2025-05-27,STRUCTURAL,LOW,COMPLETED,4207.74,3246.35,2025-06-11,15
WO-IE5YQ1M8ACCB,CA-CA-00000208,,2025-05-04,LANDSCAPING,HIGH,COMPLETED,748.9,3849.5,2025-05-09,5
WO-FJXJBU1FDJJ0,CA-CA-00000208,,2025-05-27,PLUMBING,LOW,COMPLETED,9368.97,8377.93,2025-06-06,10
WO-VSEZQLQKN4OL,CA-CA-00000208,,2025-05-25,ELECTRICAL,LOW,COMPLETED,6905.3,2275.14,2025-06-03,9
WO-R7KFU916B9PW,CA-CA-00000208,,2025-05-03,LANDSCAPING,LOW,OPEN,14524.19,,,150
WO-5M6FRSN8226P,CA-CA-00000208,,2025-06-18,HVAC,LOW,COMPLETED,14625.73,10522.87,2025-06-30,12
WO-Z3P5IXM6KM20,CA-CA-00000208,,2025-06-07,HVAC,LOW,COMPLETED,2945.93,2715.79,2025-06-23,16
WO-7Q1EY37H5TQQ,CA-CA-00000208,,2025-06-27,STRUCTURAL,MEDIUM,DEFERRED,4585.64,,,90
WO-U1LHB37JYKMT,CA-CA-00000208,,2025-06-12,ELEVATOR,MEDIUM,COMPLETED,5180.43,818.38,2025-06-20,8
WO-GD5VA0P1XIAT,CA-CA-00000208,,2025-06-06,ELECTRICAL,MEDIUM,DEFERRED,13098.37,,,212
WO-86H2PICJSQ32,CA-CA-00000208,,2025-06-17,LANDSCAPING,MEDIUM,COMPLETED,14196.19,6052.0,2025-07-03,16
WO-7YJY80BVH1EV,CA-CA-00000208,,2025-06-23,GENERAL,EMERGENCY,DEFERRED,1329.66,,,71
WO-26DCJ0HMH0GI,CA-CA-00000209,,2024-01-23,HVAC,LOW,OPEN,5172.86,,,42
WO-W2G51PM3WJIK,CA-CA-00000209,,2024-01-05,ROOFING,LOW,COMPLETED,5569.42,6173.83,2024-01-15,10
WO-IYFIB440XBH2,CA-CA-00000209,,2024-01-02,ELECTRICAL,LOW,OPEN,4997.75,,,18
WO-OQJWP1ZGQNM9,CA-CA-00000209,,2024-02-09,ELECTRICAL,LOW,COMPLETED,13551.23,5426.28,2024-02-16,7
WO-YHFTT9Y5R0XE,CA-CA-00000209,,2024-03-01,PLUMBING,MEDIUM,DEFERRED,12847.18,,,57
WO-QZPPUQ30N41K,CA-CA-00000209,,2024-03-09,LANDSCAPING,MEDIUM,COMPLETED,12460.61,4411.58,2024-03-17,8
WO-WEBJAOFBMB4V,CA-CA-00000209,,2024-04-21,ELEVATOR,LOW,COMPLETED,9524.88,11336.05,2024-04-28,7
WO-Z12CPOP1C6XM,CA-CA-00000209,,2024-04-17,HVAC,LOW,DEFERRED,2838.64,,,58
WO-B5GVDEZ9U5LN,CA-CA-00000209,,2024-04-26,STRUCTURAL,MEDIUM,COMPLETED,10039.24,6647.53,2024-05-10,14
WO-BI20593AAOUV,CA-CA-00000209,,2024-04-26,ELECTRICAL,HIGH,COMPLETED,12620.36,8095.0,2024-05-07,11
WO-XPS39ROQKNAJ,CA-CA-00000209,,2024-04-13,STRUCTURAL,EMERGENCY,COMPLETED,4921.5,11173.16,2024-04-24,11
WO-1JPE2T2YQFOC,CA-CA-00000209,,2024-05-18,LANDSCAPING,MEDIUM,OPEN,4397.96,,,38
WO-VL0CT0N0OH6U,CA-CA-00000209,,2024-05-12,PLUMBING,LOW,DEFERRED,13707.64,,,42
WO-G8PGC94XEOD8,CA-CA-00000209,,2024-05-26,GENERAL,LOW,COMPLETED,7194.74,3737.43,2024-06-12,17
WO-MDKTEVYFDKC9,CA-CA-00000209,,2024-05-09,ROOFING,MEDIUM,COMPLETED,10665.38,9006.6,2024-05-24,15
WO-2IX81ETDNM51,CA-CA-00000209,,2024-07-27,ROOFING,MEDIUM,DEFERRED,4641.42,,,83
WO-4CUHCK5U1EJ0,CA-CA-00000209,,2024-08-09,LANDSCAPING,MEDIUM,COMPLETED,2864.04,2777.3,2024-08-20,11
WO-P3GHTUYBPKFP,CA-CA-00000209,,2024-08-17,PLUMBING,LOW,COMPLETED,13884.28,7042.0,2024-09-04,18
WO-8G8FL5UQ0GD9,CA-CA-00000209,,2024-09-25,PLUMBING,EMERGENCY,COMPLETED,13189.83,3702.43,2024-10-08,13
WO-LR9CC27V4BWX,CA-CA-00000209,,2024-09-03,LANDSCAPING,HIGH,COMPLETED,9906.85,165.26,2024-09-21,18
WO-GEN0GCAZZUWN,CA-CA-00000209,,2024-09-01,ROOFING,HIGH,COMPLETED,13689.1,9512.51,2024-09-04,3
WO-W9BG1GU2U993,CA-CA-00000209,,2024-09-20,ROOFING,LOW,COMPLETED,9161.72,2473.65,2024-10-11,21
WO-EVUWYBPQF4BR,CA-CA-00000209,,2024-10-27,ELECTRICAL,MEDIUM,COMPLETED,4838.0,10046.22,2024-10-31,4
WO-HZVBE1UX6OAM,CA-CA-00000209,,2024-10-16,PLUMBING,HIGH,COMPLETED,3355.27,7431.45,2024-10-19,3
WO-XD6JJU880BGU,CA-CA-00000209,,2024-10-03,PLUMBING,MEDIUM,DEFERRED,12230.75,,,41
WO-LAPHZUOYCV3J,CA-CA-00000209,,2024-11-07,STRUCTURAL,LOW,COMPLETED,8243.19,1220.31,2024-11-17,10
WO-HNBHITXHKB2K,CA-CA-00000209,,2024-11-28,ROOFING,MEDIUM,COMPLETED,1243.6,836.04,2024-12-17,19
WO-E58LIM67I40C,CA-CA-00000209,,2024-11-23,ELECTRICAL,EMERGENCY,OPEN,3583.94,,,50
WO-VJO8271P6U27,CA-CA-00000209,,2024-11-03,STRUCTURAL,MEDIUM,COMPLETED,479.59,447.64,2024-11-14,11
WO-RWO853J91TRD,CA-CA-00000209,,2024-11-23,LANDSCAPING,LOW,COMPLETED,11941.58,6707.15,2024-11-24,1
WO-ZEGK4EW2VCT8,CA-CA-00000209,,2024-12-15,LANDSCAPING,LOW,COMPLETED,9287.79,8909.45,2024-12-26,11
WO-XR12ROVD2HIU,CA-CA-00000209,,2024-12-25,ROOFING,MEDIUM,DEFERRED,11877.53,,,39
WO-E9YTBLRTBNQE,CA-CA-00000209,,2024-12-02,GENERAL,MEDIUM,OPEN,4820.98,,,96
WO-B94LGE6IYPSV,CA-CA-00000209,,2024-12-06,ELECTRICAL,MEDIUM,COMPLETED,4947.09,1498.52,2024-12-07,1
WO-Q8X1Y9A1E653,CA-CA-00000209,,2025-01-23,ELEVATOR,MEDIUM,DEFERRED,8634.2,,,64
WO-XXE3RGZTWNUI,CA-CA-00000209,,2025-01-13,LANDSCAPING,EMERGENCY,COMPLETED,6859.58,11129.94,2025-01-20,7
WO-3IPCLQEEFZCD,CA-CA-00000209,,2025-01-19,GENERAL,MEDIUM,COMPLETED,5147.94,5269.74,2025-01-27,8
WO-DDY8POEQZHN6,CA-CA-00000209,,2025-01-07,PLUMBING,MEDIUM,COMPLETED,3260.12,5497.91,2025-01-12,5
WO-5B5VTASI9I8Y,CA-CA-00000209,,2025-03-03,PLUMBING,MEDIUM,COMPLETED,9318.49,7786.66,2025-03-04,1
WO-AAE4ONAJ8440,CA-CA-00000209,,2025-03-15,ELECTRICAL,LOW,COMPLETED,7522.8,8351.08,2025-03-17,2
WO-JUCQ6TVVO0UH,CA-CA-00000209,,2025-04-16,LANDSCAPING,LOW,OPEN,9823.59,,,83
WO-LQZVIZOG9HR8,CA-CA-00000209,,2025-04-17,PLUMBING,MEDIUM,COMPLETED,7011.89,9425.06,2025-04-30,13
WO-H193CUSGR198,CA-CA-00000209,,2025-04-23,HVAC,MEDIUM,COMPLETED,11721.12,4184.14,2025-05-13,20
WO-AY2JZNR1B8NY,CA-CA-00000209,,2025-04-08,HVAC,MEDIUM,COMPLETED,11359.08,11725.81,2025-04-24,16
WO-KCKJ0D8HFJAX,CA-CA-00000209,,2025-05-28,HVAC,EMERGENCY,COMPLETED,14371.66,11921.41,2025-06-05,8
WO-E35VNZDTLZK9,CA-CA-00000209,,2025-05-15,LANDSCAPING,MEDIUM,COMPLETED,9038.03,889.59,2025-05-26,11
WO-1JV9DZWNSM6V,CA-CA-00000209,,2025-05-07,GENERAL,MEDIUM,OPEN,7864.69,,,13
WO-YV4K5OK6IRIN,CA-CA-00000209,,2025-06-27,HVAC,MEDIUM,OPEN,4600.84,,,75
WO-6JI4T28PV67S,CA-NC-00000210,,2024-01-09,STRUCTURAL,MEDIUM,COMPLETED,6708.32,680.23,2024-01-21,12
WO-MB2ERME4NJ9L,CA-NC-00000210,,2024-02-04,PLUMBING,LOW,COMPLETED,7886.25,756.43,2024-02-15,11
WO-O6ZULUBKFZ9C,CA-NC-00000210,,2024-02-03,PLUMBING,MEDIUM,COMPLETED,3292.33,10420.03,2024-02-19,16
WO-8B8TVKNEYYCI,CA-NC-00000210,,2024-03-07,PLUMBING,HIGH,COMPLETED,7465.18,818.53,2024-03-26,19
WO-P2DRLH4VWRM7,CA-NC-00000210,,2024-04-28,LANDSCAPING,MEDIUM,COMPLETED,6177.9,10147.46,2024-05-10,12
WO-MRKMI4PQ9YBO,CA-NC-00000210,,2024-05-09,ROOFING,LOW,COMPLETED,5315.95,7732.88,2024-05-13,4
WO-3MJO8GHBSCGQ,CA-NC-00000210,,2024-08-10,ELECTRICAL,HIGH,COMPLETED,12249.6,10253.15,2024-08-22,12
WO-D6D2C7DSAKED,CA-NC-00000210,,2024-09-18,PLUMBING,MEDIUM,DEFERRED,8902.59,,,33
WO-F90J4ZKJJ19N,CA-NC-00000210,,2024-11-24,PLUMBING,MEDIUM,DEFERRED,4822.88,,,44
WO-GODTMDNZ510D,CA-NC-00000210,,2024-12-08,STRUCTURAL,MEDIUM,COMPLETED,467.58,2202.18,2024-12-14,6
WO-P8NLCUF4LSGQ,CA-NC-00000210,,2025-01-01,HVAC,MEDIUM,COMPLETED,4595.76,7062.47,2025-01-03,2
WO-97USI5AIOYB2,CA-NC-00000210,,2025-01-11,ELECTRICAL,LOW,COMPLETED,5424.98,3499.0,2025-01-17,6
WO-KT6K6Q14XZFD,CA-NC-00000210,,2025-04-03,LANDSCAPING,LOW,COMPLETED,2445.81,403.6,2025-04-09,6
WO-PFSJU8HNH1KC,CA-NC-00000210,,2025-05-19,STRUCTURAL,LOW,COMPLETED,10199.6,2607.53,2025-05-21,2
WO-NIGWF08L7DF0,CA-NC-00000210,,2025-05-15,GENERAL,EMERGENCY,DEFERRED,6190.62,,,14
WO-BXKSWYDRBR5T,CA-NC-00000210,,2025-06-20,STRUCTURAL,LOW,COMPLETED,1850.8,4902.16,2025-07-07,17
WO-ASONX9T3F7II,CA-NC-00000210,,2025-06-14,GENERAL,MEDIUM,COMPLETED,6180.41,8832.48,2025-06-29,15
WO-EKJP53TQSV5C,CA-CA-00000211,,2024-01-03,ELECTRICAL,MEDIUM,COMPLETED,1663.17,7355.25,2024-01-11,8
WO-0V8LYEUYPP7R,CA-CA-00000211,,2024-02-16,HVAC,MEDIUM,COMPLETED,4926.25,7904.22,2024-03-07,20
WO-BAC6OVPH45R4,CA-CA-00000211,,2024-03-18,GENERAL,LOW,COMPLETED,9969.56,5383.42,2024-04-04,17
WO-KYHUDCFUNS2J,CA-CA-00000211,,2024-05-28,STRUCTURAL,HIGH,COMPLETED,12870.15,6240.52,2024-05-30,2
WO-WOIS0FW78Q8E,CA-CA-00000211,,2024-05-10,HVAC,HIGH,COMPLETED,5088.12,1244.9,2024-05-17,7
WO-7A65HY3AVNX1,CA-CA-00000211,,2024-07-05,LANDSCAPING,MEDIUM,OPEN,9352.76,,,40
WO-3GAL41KDMOMU,CA-CA-00000211,,2024-09-11,PLUMBING,MEDIUM,COMPLETED,10462.05,3664.71,2024-09-24,13
WO-4HRSWBL9NY30,CA-CA-00000211,,2024-09-06,LANDSCAPING,HIGH,COMPLETED,11145.96,8041.27,2024-09-27,21
WO-1686AP8XFAHH,CA-CA-00000211,,2024-09-03,ROOFING,MEDIUM,DEFERRED,6496.42,,,76
WO-FSHKQ4J1L3DO,CA-CA-00000211,,2024-10-14,LANDSCAPING,LOW,COMPLETED,8507.49,8304.48,2024-10-29,15
WO-0TRWZBIAST0R,CA-CA-00000211,,2024-11-08,PLUMBING,HIGH,COMPLETED,12962.24,6255.9,2024-11-10,2
WO-S1BL2JOV93N5,CA-CA-00000211,,2024-11-15,HVAC,MEDIUM,COMPLETED,11385.72,2511.71,2024-12-01,16
WO-YEMRH8JOT9IB,CA-CA-00000211,,2025-01-19,ELECTRICAL,MEDIUM,COMPLETED,5684.42,7544.21,2025-02-09,21
WO-3IO7YPJ01FUW,CA-CA-00000211,,2025-01-28,HVAC,MEDIUM,COMPLETED,9416.22,10835.08,2025-02-02,5
WO-6KMPRZK75PPT,CA-CA-00000211,,2025-05-01,HVAC,LOW,COMPLETED,5331.12,3005.38,2025-05-10,9
WO-4Q78OAI8S6RX,CA-CA-00000211,,2025-06-16,LANDSCAPING,HIGH,COMPLETED,9869.34,8256.67,2025-07-06,20
WO-S95XZY0EPY70,CA-CA-00000212,,2024-01-09,STRUCTURAL,HIGH,COMPLETED,5665.78,4677.79,2024-01-21,12
WO-1CACJEIG4M9T,CA-CA-00000212,,2024-02-16,HVAC,MEDIUM,COMPLETED,14675.34,7725.12,2024-02-29,13
WO-Q2DE0J43K1AI,CA-CA-00000212,,2024-05-12,PLUMBING,MEDIUM,COMPLETED,8116.36,4281.21,2024-05-23,11
WO-Y5LGOQ3FVV06,CA-CA-00000212,,2024-06-20,PLUMBING,LOW,OPEN,6649.01,,,193
WO-Q4ZEXBM79DR7,CA-CA-00000212,,2024-08-28,ELECTRICAL,MEDIUM,COMPLETED,7325.56,10687.49,2024-09-14,17
WO-7KQQM0ZGLXL7,CA-CA-00000212,,2024-10-16,LANDSCAPING,HIGH,COMPLETED,5874.34,11969.11,2024-11-01,16
WO-8MMP4ZEW5TJ0,CA-CA-00000212,,2024-10-27,PLUMBING,MEDIUM,COMPLETED,12440.57,2008.05,2024-11-15,19
WO-PWJLNEG0R3KL,CA-CA-00000212,,2024-11-02,ROOFING,LOW,COMPLETED,12197.34,5674.56,2024-11-17,15
WO-JT86HT1RA04V,CA-CA-00000212,,2024-11-06,LANDSCAPING,LOW,COMPLETED,13881.58,9608.08,2024-11-19,13
WO-7XGUDY6HQDM2,CA-CA-00000212,,2024-12-13,STRUCTURAL,MEDIUM,COMPLETED,10456.64,3276.88,2024-12-19,6
WO-1HQD7YSY0ZU4,CA-CA-00000212,,2025-02-13,PLUMBING,LOW,COMPLETED,2988.9,2540.9,2025-02-23,10
WO-MQOX37XWXZDI,CA-CA-00000212,,2025-03-05,GENERAL,HIGH,COMPLETED,4706.05,4467.63,2025-03-20,15
WO-CJ9UTJWQNN9J,CA-TX-00000213,,2024-01-23,HVAC,MEDIUM,COMPLETED,1171.54,705.14,2024-02-02,10
WO-YGSE926DU4TU,CA-TX-00000213,,2024-01-20,GENERAL,LOW,COMPLETED,9855.1,2532.66,2024-01-23,3
WO-4U9P8M38Q33V,CA-TX-00000213,,2024-01-20,PLUMBING,LOW,COMPLETED,11744.11,6776.2,2024-01-26,6
WO-6CU1RENGTZJY,CA-TX-00000213,,2024-01-04,PLUMBING,HIGH,COMPLETED,5024.07,8862.1,2024-01-14,10
WO-4V1BF1R29IOZ,CA-TX-00000213,,2024-02-14,ELEVATOR,LOW,DEFERRED,2675.39,,,22
WO-GZ9LLZH03EG4,CA-TX-00000213,,2024-02-09,ELECTRICAL,LOW,OPEN,11922.04,,,21
WO-BYRMHZ7XR38B,CA-TX-00000213,,2024-02-19,ELECTRICAL,MEDIUM,COMPLETED,6824.98,3844.32,2024-02-20,1
WO-IBRTL7A3X84P,CA-TX-00000213,,2024-02-13,ROOFING,LOW,OPEN,8688.55,,,151
WO-9F99NQUI5DAD,CA-TX-00000213,,2024-03-19,ELECTRICAL,LOW,COMPLETED,14789.17,5318.69,2024-03-20,1
WO-XAHW8RNAV84D,CA-TX-00000213,,2024-04-17,ELECTRICAL,MEDIUM,COMPLETED,7868.06,10284.48,2024-04-28,11
WO-BT4L2JAIIA66,CA-TX-00000213,,2024-04-05,LANDSCAPING,MEDIUM,OPEN,6643.4,,,33
WO-SA4PVQF1U4NG,CA-TX-00000213,,2024-04-02,HVAC,EMERGENCY,OPEN,2693.47,,,199
WO-BUEX29Q6LQ2W,CA-TX-00000213,,2024-05-25,STRUCTURAL,MEDIUM,COMPLETED,6037.87,10764.68,2024-06-10,16
WO-P4ERXLHFIYBS,CA-TX-00000213,,2024-06-20,STRUCTURAL,HIGH,COMPLETED,3213.59,11306.89,2024-06-23,3
WO-IPBCUYSKXD6I,CA-TX-00000213,,2024-06-11,PLUMBING,MEDIUM,COMPLETED,4487.44,3734.8,2024-06-13,2
WO-0XD50444UFMP,CA-TX-00000213,,2024-06-24,HVAC,MEDIUM,COMPLETED,14142.86,11997.93,2024-07-12,18
WO-KT760F1CVG8C,CA-TX-00000213,,2024-06-03,HVAC,MEDIUM,COMPLETED,3163.43,4797.84,2024-06-05,2
WO-T5JR8YUSSCI0,CA-TX-00000213,,2024-07-24,HVAC,LOW,COMPLETED,8465.84,1400.79,2024-08-02,9
WO-NFL6L4EVQ0MZ,CA-TX-00000213,,2024-07-23,LANDSCAPING,LOW,COMPLETED,12638.87,1196.62,2024-08-02,10
WO-B1OR1CKYBHCN,CA-TX-00000213,,2024-07-14,LANDSCAPING,MEDIUM,OPEN,12221.41,,,66
WO-V0YDYOIH1Z7K,CA-TX-00000213,,2024-10-05,GENERAL,MEDIUM,COMPLETED,6824.73,10299.55,2024-10-26,21
WO-G1YEQ425BSO7,CA-TX-00000213,,2024-10-22,PLUMBING,MEDIUM,DEFERRED,14542.97,,,66
WO-6CGX8LNJFB2M,CA-TX-00000213,,2024-11-19,HVAC,LOW,OPEN,365.45,,,22
WO-0M1SS4EIOB4R,CA-TX-00000213,,2024-12-04,GENERAL,MEDIUM,COMPLETED,5599.56,991.37,2024-12-07,3
WO-4HK7UTQEXPXZ,CA-TX-00000213,,2024-12-10,HVAC,LOW,COMPLETED,13787.82,8974.51,2024-12-31,21
WO-38B6W1C0E3FM,CA-TX-00000213,,2024-12-03,GENERAL,LOW,COMPLETED,7688.34,10771.25,2024-12-09,6
WO-8YJ5DUP9Y2BK,CA-TX-00000213,,2025-01-06,ELECTRICAL,MEDIUM,OPEN,311.33,,,48
WO-BRX5259T6J7E,CA-TX-00000213,,2025-01-22,GENERAL,MEDIUM,OPEN,2987.46,,,101
WO-KC04FUTPD5RB,CA-TX-00000213,,2025-01-19,LANDSCAPING,MEDIUM,COMPLETED,11295.03,10840.07,2025-01-30,11
WO-03VSUC5EDP98,CA-TX-00000213,,2025-02-02,LANDSCAPING,MEDIUM,COMPLETED,4828.82,9546.07,2025-02-13,11
WO-GNIW7EMC6RW6,CA-TX-00000213,,2025-03-28,ROOFING,MEDIUM,COMPLETED,10646.42,8584.73,2025-04-15,18
WO-P5DZ9ESO18ST,CA-TX-00000213,,2025-03-28,LANDSCAPING,LOW,COMPLETED,14614.63,5765.4,2025-04-08,11
WO-6PN33KBPU3NV,CA-TX-00000213,,2025-04-05,PLUMBING,MEDIUM,COMPLETED,10509.13,3138.05,2025-04-18,13
WO-G6RTSAR9Z5MD,CA-TX-00000213,,2025-04-07,STRUCTURAL,MEDIUM,COMPLETED,1872.45,1752.39,2025-04-17,10
