delinquency_id,caid,snapshot_date,unit_id,days_delinquent,amount_owed,aging_bucket,lien_filed,attorney_referred
DL-23XREUH3GOSMK6Z3,CA-IL-00000157,2025-01-01,U-JBNOOQXZYKUQ,60,600.74,DAYS_31_60,False,False
DL-0JD03RC0AC3PVCC7,CA-IL-00000157,2025-01-01,U-VCIN35UKCOVR,60,600.74,DAYS_31_60,False,False
DL-7SYWW11UEQPNP2OL,CA-IL-00000157,2025-01-01,U-A3AH9HMPKDTJ,120,1201.48,DAYS_91_120,True,True
DL-4YLVRG3TPX0HZG4A,CA-IL-00000157,2025-01-01,U-T34CART4S6SX,270,2703.33,DAYS_OVER_120,True,True
DL-LJDZ1X6GT1G3GFSU,CA-IL-00000157,2025-01-01,U-YSRM2VCARW05,30,300.37,DAYS_1_30,False,False
DL-RY62BJTFCW7R6EL4,CA-IL-00000157,2025-01-01,U-VFT4N47ZT4FB,180,1802.22,DAYS_OVER_120,True,True
DL-RPY2J0YMMX2FS630,CA-IL-00000157,2025-01-01,U-A8RQDZ4M3JQ5,30,300.37,DAYS_1_30,False,False
DL-BJ4F1S059FKB0TM3,CA-IL-00000157,2025-01-01,U-DZQYZG2ACFZ6,30,300.37,DAYS_1_30,False,False
DL-8BAECEQRHSG3E1EH,CA-IL-00000157,2025-01-01,U-T2DJYGOQADDD,90,901.11,DAYS_61_90,True,False
DL-JTO32TFJEVM82W6O,CA-IL-00000157,2025-01-01,U-V2O4P5R2HV5X,30,300.37,DAYS_1_30,False,False
DL-LIHSC1GD58KHSMZ3,CA-IL-00000157,2025-01-01,U-IAOY6J2PCMT2,180,1802.22,DAYS_OVER_120,True,True
DL-3V2UCWOFOCCBW131,CA-IL-00000157,2025-01-01,U-7ZBEJP7Y41F1,60,600.74,DAYS_31_60,False,False
DL-QHEGPNTNS8ANXC41,CA-IL-00000157,2025-01-01,U-10SAQTVUYPZE,360,3604.44,DAYS_OVER_120,True,True
DL-RZS17XIPGZFA1XA1,CA-IL-00000157,2025-01-01,U-WGWM6O5TP50G,30,300.37,DAYS_1_30,False,False
DL-QC5JV0XZAE7CU1GP,CA-IL-00000157,2025-01-01,U-W36W91KDHB3P,60,600.74,DAYS_31_60,False,False
DL-KM3S7S3GSXQL2K7Q,CA-IL-00000157,2025-01-01,U-I7K26ESNGDLL,60,600.74,DAYS_31_60,False,False
DL-9WKUF76SXFD8R5FH,CA-IL-00000157,2025-01-01,U-04Y0J4I3DOYC,60,600.74,DAYS_31_60,False,False
DL-B36D45U0F35TZ8BA,CA-IL-00000157,2025-02-01,U-5JCP0AG8DCRA,30,300.37,DAYS_1_30,False,False
DL-HRCVOGBW7HR3G7Y5,CA-IL-00000157,2025-02-01,U-2HGFMIJC725T,90,901.11,DAYS_61_90,True,False
DL-R72GYPF960FBSNS2,CA-IL-00000157,2025-02-01,U-I016G8W37LTE,120,1201.48,DAYS_91_120,True,True
DL-3ZTSJQ2ZZDWWEC8L,CA-IL-00000157,2025-02-01,U-BFLQ6D32SD23,30,300.37,DAYS_1_30,False,False
DL-KG1FA2HBCGFKLSRN,CA-IL-00000157,2025-02-01,U-3AAS8O0C13PQ,30,300.37,DAYS_1_30,False,False
DL-JCJ6X679NTEM54K5,CA-IL-00000157,2025-02-01,U-VCIN35UKCOVR,90,901.11,DAYS_61_90,True,False
DL-ZL33DER4G68ARERY,CA-IL-00000157,2025-02-01,U-A3AH9HMPKDTJ,150,1501.85,DAYS_OVER_120,True,True
DL-JEPXEK4X9BU2YDBA,CA-IL-00000157,2025-02-01,U-4RFTG7AHO8HD,30,300.37,DAYS_1_30,False,False
DL-NM2NH54P6JX1ETTP,CA-IL-00000157,2025-02-01,U-YSRM2VCARW05,60,600.74,DAYS_31_60,False,False
DL-6JVXOVSQZLYXD5U5,CA-IL-00000157,2025-02-01,U-VFT4N47ZT4FB,210,2102.59,DAYS_OVER_120,True,True
DL-8V01H7E3YWJL9DEA,CA-IL-00000157,2025-02-01,U-BQ6WVUJWYWDQ,30,300.37,DAYS_1_30,False,False
DL-9K40BVW1ACCA7U9R,CA-IL-00000157,2025-02-01,U-QJFQU591GVCA,30,300.37,DAYS_1_30,False,False
DL-V144079Z7ZYT9TMN,CA-IL-00000157,2025-02-01,U-T2DJYGOQADDD,120,1201.48,DAYS_91_120,True,True
DL-G3AN0ZH1DTVMMYCN,CA-IL-00000157,2025-02-01,U-10SAQTVUYPZE,390,3904.81,DAYS_OVER_120,True,True
DL-3XGBSS18457DDK6A,CA-IL-00000157,2025-02-01,U-MBF35B5MG5OZ,30,300.37,DAYS_1_30,False,False
DL-2V553E5WCE417ZLB,CA-IL-00000157,2025-02-01,U-FUHA6WTG8KGY,30,300.37,DAYS_1_30,False,False
DL-TQEHY6Z8KMXQ482R,CA-IL-00000157,2025-02-01,U-GR17P2O4IAR3,30,300.37,DAYS_1_30,False,False
DL-Z3NHLU6JNM2DU5OT,CA-IL-00000157,2025-02-01,U-E92I5NK4B9YG,30,300.37,DAYS_1_30,False,False
DL-K9M7F94XYQ78GOWG,CA-IL-00000157,2025-02-01,U-TWL3F2HSPUDW,30,300.37,DAYS_1_30,False,False
DL-G0SHHHAN5H9K95I2,CA-IL-00000157,2025-02-01,U-JK6BTS4OE1LS,30,300.37,DAYS_1_30,False,False
DL-E51TOIINTGGP6P6D,CA-IL-00000157,2025-03-01,U-VPK9XNLH57CQ,30,300.37,DAYS_1_30,False,False
DL-YLF3ZPLS0CCASKRU,CA-IL-00000157,2025-03-01,U-ZZ18EE61YQHB,30,300.37,DAYS_1_30,False,False
DL-GH4VS75KUSTVI6V8,CA-IL-00000157,2025-03-01,U-2HGFMIJC725T,120,1201.48,DAYS_91_120,True,True
DL-JEN4AAHSD2ZNSC3S,CA-IL-00000157,2025-03-01,U-LTXLJQWZCTHX,30,300.37,DAYS_1_30,False,False
DL-461UQZJO8QWSOPA4,CA-IL-00000157,2025-03-01,U-I016G8W37LTE,150,1501.85,DAYS_OVER_120,True,True
DL-OOU87QJ9HGONRTBL,CA-IL-00000157,2025-03-01,U-N3U4S16KZKSB,30,300.37,DAYS_1_30,False,False
DL-13FWZJYMX8VR86RK,CA-IL-00000157,2025-03-01,U-LGDNWDX10WXX,30,300.37,DAYS_1_30,False,False
DL-NFFEEP61HMCLZ786,CA-IL-00000157,2025-03-01,U-3AAS8O0C13PQ,60,600.74,DAYS_31_60,False,False
DL-XSZ2OYWDX2Z4WRX9,CA-IL-00000157,2025-03-01,U-M2HK0IPPH8UN,30,300.37,DAYS_1_30,False,False
DL-YHA5FXT535K6I87G,CA-IL-00000157,2025-03-01,U-VCIN35UKCOVR,120,1201.48,DAYS_91_120,True,True
DL-U1FBLAMKRVLW775V,CA-IL-00000157,2025-03-01,U-4RFTG7AHO8HD,60,600.74,DAYS_31_60,False,False
DL-E96KWDCV2BH1MOIN,CA-IL-00000157,2025-03-01,U-K813MFACFKK5,30,300.37,DAYS_1_30,False,False
DL-ETOKGI0OYG714SDE,CA-IL-00000157,2025-03-01,U-BQ6WVUJWYWDQ,60,600.74,DAYS_31_60,False,False
DL-RL505KLVTG4PMDVW,CA-IL-00000157,2025-03-01,U-QJFQU591GVCA,60,600.74,DAYS_31_60,False,False
DL-H4M0LM2FNA4FHI1L,CA-IL-00000157,2025-03-01,U-T2DJYGOQADDD,150,1501.85,DAYS_OVER_120,True,True
DL-560K6E8B2BHTT427,CA-IL-00000157,2025-03-01,U-7ZBEJP7Y41F1,30,300.37,DAYS_1_30,False,False
DL-S6ZVXCGXABAZ8Z73,CA-IL-00000157,2025-03-01,U-10SAQTVUYPZE,420,4205.18,DAYS_OVER_120,True,True
DL-ME8VAHZJEPQAEBQE,CA-IL-00000157,2025-03-01,U-MBF35B5MG5OZ,60,600.74,DAYS_31_60,False,False
DL-CHRK0EL6VNG83Q6V,CA-IL-00000157,2025-03-01,U-GR17P2O4IAR3,60,600.74,DAYS_31_60,False,False
DL-CC6U0CW0F50GAQ8X,CA-IL-00000157,2025-03-01,U-E92I5NK4B9YG,60,600.74,DAYS_31_60,False,False
DL-2G0UTW8USU140RJK,CA-IL-00000157,2025-03-01,U-TWL3F2HSPUDW,60,600.74,DAYS_31_60,False,False
DL-TMOGH1YJGQJGSBYX,CA-IL-00000157,2025-03-01,U-JK6BTS4OE1LS,60,600.74,DAYS_31_60,False,False
DL-Z7M53LDYGMC5RJL5,CA-IL-00000157,2025-04-01,U-VPK9XNLH57CQ,60,600.74,DAYS_31_60,False,False
DL-KWKSJLPD6I6L15IO,CA-IL-00000157,2025-04-01,U-ZZ18EE61YQHB,60,600.74,DAYS_31_60,False,False
DL-FQ96FHXZMDN6V1CX,CA-IL-00000157,2025-04-01,U-2HGFMIJC725T,150,1501.85,DAYS_OVER_120,True,True
DL-SLQ5J03O0L6UHFAW,CA-IL-00000157,2025-04-01,U-PGL9WGAZYR89,30,300.37,DAYS_1_30,False,False
DL-OK9GTU5FQP69O3JH,CA-IL-00000157,2025-04-01,U-LTXLJQWZCTHX,60,600.74,DAYS_31_60,False,False
DL-CRHWRC28I9L9RXME,CA-IL-00000157,2025-04-01,U-I016G8W37LTE,180,1802.22,DAYS_OVER_120,True,True
DL-SGS773WPX5V1EDPR,CA-IL-00000157,2025-04-01,U-3AAS8O0C13PQ,90,901.11,DAYS_61_90,True,False
DL-5XH1R1F2XND201EN,CA-IL-00000157,2025-04-01,U-VCIN35UKCOVR,150,1501.85,DAYS_OVER_120,True,True
DL-9WD9H281JFXMCZY6,CA-IL-00000157,2025-04-01,U-2HWFZPLN1QVH,30,300.37,DAYS_1_30,False,False
DL-9OX7Q3B387P2O2L7,CA-IL-00000157,2025-04-01,U-4RFTG7AHO8HD,90,901.11,DAYS_61_90,True,False
DL-I3JMI15NUNWOZ3JD,CA-IL-00000157,2025-04-01,U-K813MFACFKK5,60,600.74,DAYS_31_60,False,False
DL-ZMU4Y1PUX0Q76HJ7,CA-IL-00000157,2025-04-01,U-BQ6WVUJWYWDQ,90,901.11,DAYS_61_90,True,False
DL-J54E1EDZ3TTRGJ00,CA-IL-00000157,2025-04-01,U-QJFQU591GVCA,90,901.11,DAYS_61_90,True,False
DL-29PYMB4522VX3D2S,CA-IL-00000157,2025-04-01,U-T2DJYGOQADDD,180,1802.22,DAYS_OVER_120,True,True
DL-EI5AAMIY493CQNUC,CA-IL-00000157,2025-04-01,U-7ZBEJP7Y41F1,60,600.74,DAYS_31_60,False,False
DL-G9EMZCAHJB6YBBIS,CA-IL-00000157,2025-04-01,U-10SAQTVUYPZE,450,4505.55,DAYS_OVER_120,True,True
DL-3N2GD9YEBXPZST6F,CA-IL-00000157,2025-04-01,U-MBF35B5MG5OZ,90,901.11,DAYS_61_90,True,False
DL-J277QX2OHZU4IW5Q,CA-IL-00000157,2025-04-01,U-GR17P2O4IAR3,90,901.11,DAYS_61_90,True,False
DL-H6439GLDQE1BS9IN,CA-IL-00000157,2025-04-01,U-JK6BTS4OE1LS,90,901.11,DAYS_61_90,True,False
DL-465S1FLGFCXPSTG3,CA-IL-00000157,2025-04-01,U-04Y0J4I3DOYC,30,300.37,DAYS_1_30,False,False
DL-RGFN2M6D0S4V260C,CA-IL-00000157,2025-05-01,U-VPK9XNLH57CQ,90,901.11,DAYS_61_90,True,False
DL-4SVLBVB44XEWMRP3,CA-IL-00000157,2025-05-01,U-2HGFMIJC725T,180,1802.22,DAYS_OVER_120,True,True
DL-KX8H7DNPUD4PVAY4,CA-IL-00000157,2025-05-01,U-LTXLJQWZCTHX,90,901.11,DAYS_61_90,True,False
DL-Z92425N6NRS3GQAX,CA-IL-00000157,2025-05-01,U-3AAS8O0C13PQ,120,1201.48,DAYS_91_120,True,True
DL-K7NGSMNSFC6GR7OR,CA-IL-00000157,2025-05-01,U-MEQF1SBE2JF2,30,300.37,DAYS_1_30,False,False
DL-75RY5FIBY5YLI0FD,CA-IL-00000157,2025-05-01,U-4RFTG7AHO8HD,120,1201.48,DAYS_91_120,True,True
DL-BFA88ZP0ZIBOV8EI,CA-IL-00000157,2025-05-01,U-449PRW15G0CQ,30,300.37,DAYS_1_30,False,False
DL-V9VIN0YAHPAS9UJH,CA-IL-00000157,2025-05-01,U-BQ6WVUJWYWDQ,120,1201.48,DAYS_91_120,True,True
DL-BQJ5EPE36N6IMKA3,CA-IL-00000157,2025-05-01,U-5WD2Y2GSEE9V,30,300.37,DAYS_1_30,False,False
DL-Z1SLCUZCUH17L5IM,CA-IL-00000157,2025-05-01,U-7ZBEJP7Y41F1,90,901.11,DAYS_61_90,True,False
DL-A4L199EZI7OJNSQA,CA-IL-00000157,2025-05-01,U-FUHA6WTG8KGY,30,300.37,DAYS_1_30,False,False
DL-E70K0Q7PNGF8ESQZ,CA-IL-00000157,2025-05-01,U-GR17P2O4IAR3,120,1201.48,DAYS_91_120,True,True
DL-75A3NC79B7LA5HMI,CA-IL-00000157,2025-05-01,U-I7K26ESNGDLL,30,300.37,DAYS_1_30,False,False
DL-20Z7HS5HKA74A688,CA-IL-00000157,2025-06-01,U-VPK9XNLH57CQ,120,1201.48,DAYS_91_120,True,True
DL-IK13ZNBVX5EYXLTB,CA-IL-00000157,2025-06-01,U-2HGFMIJC725T,210,2102.59,DAYS_OVER_120,True,True
DL-G8I92H2XLFD1FL16,CA-IL-00000157,2025-06-01,U-P5B8257AGYHC,30,300.37,DAYS_1_30,False,False
DL-85KTQ5YS4E7IW0YT,CA-IL-00000157,2025-06-01,U-3AAS8O0C13PQ,150,1501.85,DAYS_OVER_120,True,True
DL-3OOVA4VWF5OS9G8L,CA-IL-00000157,2025-06-01,U-MEQF1SBE2JF2,60,600.74,DAYS_31_60,False,False
DL-JLP8E511ERQT7AWP,CA-IL-00000157,2025-06-01,U-YSRM2VCARW05,30,300.37,DAYS_1_30,False,False
DL-L3V822AP3S0VEZHJ,CA-IL-00000157,2025-06-01,U-K813MFACFKK5,30,300.37,DAYS_1_30,False,False
DL-2U081MT5291EJF4Y,CA-IL-00000157,2025-06-01,U-449PRW15G0CQ,60,600.74,DAYS_31_60,False,False
DL-UFDP0UOA3WGKRF0V,CA-IL-00000157,2025-06-01,U-5WD2Y2GSEE9V,60,600.74,DAYS_31_60,False,False
DL-30XLJNVC6TMXW7HC,CA-IL-00000157,2025-06-01,U-QJFQU591GVCA,30,300.37,DAYS_1_30,False,False
DL-5N9BT06HLDFK9VZZ,CA-IL-00000157,2025-06-01,U-V2O4P5R2HV5X,30,300.37,DAYS_1_30,False,False
DL-CFVBQIZYV9HSLTW3,CA-IL-00000157,2025-06-01,U-R2WRHJKILIK7,30,300.37,DAYS_1_30,False,False
DL-RTMZ15HB2W1LPS79,CA-TX-00000158,2024-01-01,U-6K60818YVN01,30,413.66,DAYS_1_30,False,False
DL-9ACLOB2JQV5NGIZM,CA-TX-00000158,2024-01-01,U-VDNQGS0MC3I0,30,413.66,DAYS_1_30,False,False
DL-86X1IM7CPREQOO2I,CA-TX-00000158,2024-02-01,U-6K60818YVN01,60,827.32,DAYS_31_60,False,False
DL-8N0I3BV03687PWS8,CA-TX-00000158,2024-02-01,U-VDNQGS0MC3I0,60,827.32,DAYS_31_60,False,False
DL-8D9NQ9JGS5NWR95N,CA-TX-00000158,2024-02-01,U-IEIJ1ZW98US0,30,413.66,DAYS_1_30,False,False
DL-DB28PK5KM1QDJT46,CA-TX-00000158,2024-02-01,U-0M1X7MPF2RK3,30,413.66,DAYS_1_30,False,False
DL-XJR71Z8QR5L0GAK4,CA-TX-00000158,2024-03-01,U-6K60818YVN01,90,1240.98,DAYS_61_90,True,False
DL-4QMQ7XF8SAA0OWTI,CA-TX-00000158,2024-03-01,U-J0LISG71WKZ6,30,413.66,DAYS_1_30,False,False
DL-94PHALKHBUVPS8DQ,CA-TX-00000158,2024-03-01,U-KYM1AYWUK42P,30,413.66,DAYS_1_30,False,False
DL-USX0C0IFP9WIME5L,CA-TX-00000158,2024-03-01,U-IEIJ1ZW98US0,60,827.32,DAYS_31_60,False,False
DL-UW4CL31QA7L24N19,CA-TX-00000158,2024-03-01,U-0M1X7MPF2RK3,60,827.32,DAYS_31_60,False,False
DL-JHS4NUL9EZBXWMOR,CA-TX-00000158,2024-04-01,U-K7ZNSGTGH1W3,30,413.66,DAYS_1_30,False,False
DL-0DZNK4QB4JAZFBI1,CA-TX-00000158,2024-04-01,U-J0LISG71WKZ6,60,827.32,DAYS_31_60,False,False
DL-0IX82F557J6ZN7M5,CA-TX-00000158,2024-04-01,U-YD0J5MNRRLY1,30,413.66,DAYS_1_30,False,False
DL-V7SFTX39P4I3HUYS,CA-TX-00000158,2024-04-01,U-IEIJ1ZW98US0,90,1240.98,DAYS_61_90,True,False
DL-V817FJ30BDNOB79S,CA-TX-00000158,2024-05-01,U-K7ZNSGTGH1W3,60,827.32,DAYS_31_60,False,False
DL-AJYK9H7XZJOHTENC,CA-TX-00000158,2024-05-01,U-YD0J5MNRRLY1,60,827.32,DAYS_31_60,False,False
DL-55NFIMS0VCPI3P2Q,CA-TX-00000158,2024-05-01,U-IEIJ1ZW98US0,120,1654.64,DAYS_91_120,True,True
DL-J204Y3LLI1L6MZAY,CA-TX-00000158,2024-06-01,U-K7ZNSGTGH1W3,90,1240.98,DAYS_61_90,True,False
DL-BRBT2OD306LMB8PI,CA-TX-00000158,2024-07-01,U-K7ZNSGTGH1W3,120,1654.64,DAYS_91_120,True,True
DL-X28RDOLVFPPB32WV,CA-TX-00000158,2024-08-01,U-HT5DACJE8A2K,30,413.66,DAYS_1_30,False,False
DL-RTTDX13LE2QJBXFN,CA-TX-00000158,2024-08-01,U-K7ZNSGTGH1W3,150,2068.3,DAYS_OVER_120,True,True
DL-BF4U92L2E21T9A1Y,CA-TX-00000158,2024-09-01,U-HT5DACJE8A2K,60,827.32,DAYS_31_60,False,False
DL-HI7NE92MZ7ICBLOQ,CA-TX-00000158,2024-09-01,U-K7ZNSGTGH1W3,180,2481.96,DAYS_OVER_120,True,True
DL-WIUNSK3RO3F4CHLG,CA-TX-00000158,2024-10-01,U-HT5DACJE8A2K,90,1240.98,DAYS_61_90,True,False
DL-6NGFUAV0XCGTS87I,CA-TX-00000158,2024-11-01,U-CND865T73S6U,30,413.66,DAYS_1_30,False,False
DL-JXF5RC4XGS8W895W,CA-TX-00000158,2024-12-01,U-6T0T9EYO5TM9,30,413.66,DAYS_1_30,False,False
DL-GP14BX5TJ7RJX9A2,CA-TX-00000158,2025-01-01,U-6T0T9EYO5TM9,60,827.32,DAYS_31_60,False,False
DL-P7G6UORA7NG5M0DT,CA-TX-00000158,2025-03-01,U-CI4ILKOZ6U8A,30,413.66,DAYS_1_30,False,False
DL-VI6LDNUZGWKB2V0L,CA-TX-00000158,2025-04-01,U-K7ZNSGTGH1W3,30,413.66,DAYS_1_30,False,False
DL-O133Y52M9GY5HF92,CA-TX-00000158,2025-04-01,U-CI4ILKOZ6U8A,60,827.32,DAYS_31_60,False,False
DL-ULBQKNOH8RPM1WES,CA-TX-00000158,2025-05-01,U-L1B1OXD5IA5D,30,413.66,DAYS_1_30,False,False
DL-L14U0U95EU85ALF4,CA-TX-00000158,2025-05-01,U-MJB1MW0AQ6C8,30,413.66,DAYS_1_30,False,False
DL-GHJ5KAY569MKSBLC,CA-TX-00000158,2025-05-01,U-CI4ILKOZ6U8A,90,1240.98,DAYS_61_90,True,False
DL-K3ZADKS2VTIOV2RX,CA-TX-00000158,2025-06-01,U-L1B1OXD5IA5D,60,827.32,DAYS_31_60,False,False
DL-G9N50QSZFVZYEZAB,CA-TX-00000158,2025-06-01,U-MJB1MW0AQ6C8,60,827.32,DAYS_31_60,False,False
DL-9SIEGEBTHX6B3ON3,CA-TX-00000158,2025-06-01,U-J95GMTZXN8VG,30,413.66,DAYS_1_30,False,False
DL-K9T3BWAIRTTNJ6PT,CA-TX-00000158,2025-06-01,U-CI4ILKOZ6U8A,120,1654.64,DAYS_91_120,True,True
DL-CUQX5B4XUWELIQ95,CA-AZ-00000159,2024-02-01,U-4YYMD5K0W9G8,30,206.24,DAYS_1_30,False,False
DL-08TSQH426GII05MU,CA-AZ-00000159,2025-01-01,U-4YYMD5K0W9G8,30,206.24,DAYS_1_30,False,False
DL-XYENPL4VZPH168GB,CA-AZ-00000159,2025-01-01,U-Q4KHQNNG1WH0,30,206.24,DAYS_1_30,False,False
DL-91HMDT59UZSEE3S8,CA-AZ-00000159,2025-02-01,U-4YYMD5K0W9G8,60,412.48,DAYS_31_60,False,False
DL-I970ARFHK3LQOMVH,CA-AZ-00000159,2025-02-01,U-Q4KHQNNG1WH0,60,412.48,DAYS_31_60,False,False
DL-X0Q90HWSCPKOR0G1,CA-AZ-00000159,2025-03-01,U-4YYMD5K0W9G8,90,618.72,DAYS_61_90,True,False
DL-UNOKU751AWFDWBZV,CA-AZ-00000159,2025-03-01,U-Q4KHQNNG1WH0,90,618.72,DAYS_61_90,True,False
DL-4BS5ZSJWWQ7BZRHC,CA-AZ-00000159,2025-04-01,U-4YYMD5K0W9G8,120,824.96,DAYS_91_120,True,True
DL-4MRF4RGU72ETKNN9,CA-AZ-00000159,2025-04-01,U-Q4KHQNNG1WH0,120,824.96,DAYS_91_120,True,True
DL-ZOSD80R2USFXG17V,CA-AZ-00000159,2025-05-01,U-4YYMD5K0W9G8,150,1031.2,DAYS_OVER_120,True,True
DL-F4JO3EB3CND2DG2S,CA-AZ-00000159,2025-06-01,U-4YYMD5K0W9G8,180,1237.44,DAYS_OVER_120,True,True
DL-H18LDRJA8DA7OHYQ,CA-FL-00000160,2024-02-01,U-QG5YLQ4LCV4M,30,202.19,DAYS_1_30,False,False
DL-CXSMCO9JXSRDEJ5J,CA-FL-00000160,2024-02-01,U-XT34LDVX0AC7,30,202.19,DAYS_1_30,False,False
DL-W5EGIOB88T2Q4R3I,CA-FL-00000160,2024-02-01,U-TY0Z7ACL8DPE,30,202.19,DAYS_1_30,False,False
DL-IBGCF9L0STNH48DS,CA-FL-00000160,2024-03-01,U-5U1LH6ZK8WJP,30,202.19,DAYS_1_30,False,False
DL-ARFIL3C6JXRCJ76J,CA-FL-00000160,2024-03-01,U-XT34LDVX0AC7,60,404.38,DAYS_31_60,False,False
DL-K82S7H4XSLA8E8C6,CA-FL-00000160,2024-03-01,U-TY0Z7ACL8DPE,60,404.38,DAYS_31_60,False,False
DL-2WNXPDRHJS552HPN,CA-FL-00000160,2024-04-01,U-5U1LH6ZK8WJP,60,404.38,DAYS_31_60,False,False
DL-61R5CZVGM2HEE6E0,CA-FL-00000160,2024-04-01,U-XT34LDVX0AC7,90,606.57,DAYS_61_90,True,False
DL-KFLQRKN01ICZGT63,CA-FL-00000160,2024-04-01,U-TY0Z7ACL8DPE,90,606.57,DAYS_61_90,True,False
DL-3DZFTU1EOO0ZGWFQ,CA-FL-00000160,2024-04-01,U-J0ADCHWXBVU9,30,202.19,DAYS_1_30,False,False
DL-FXCL9NTX3THD3DJK,CA-FL-00000160,2024-04-01,U-6GQJWTAY9VKK,30,202.19,DAYS_1_30,False,False
DL-55IV3PTFRE5OG8BK,CA-FL-00000160,2024-05-01,U-DJ70J4DFJV70,30,202.19,DAYS_1_30,False,False
DL-E0Q74BVWWDVE4WCF,CA-FL-00000160,2024-05-01,U-5U1LH6ZK8WJP,90,606.57,DAYS_61_90,True,False
DL-6320707SZD1GW5J8,CA-FL-00000160,2024-05-01,U-M0LQSREPY7QT,30,202.19,DAYS_1_30,False,False
DL-STFEQGKM45N7OWYE,CA-FL-00000160,2024-05-01,U-WS2U6HHGCRJP,30,202.19,DAYS_1_30,False,False
DL-GDZ7HI78MYK58PMR,CA-FL-00000160,2024-05-01,U-M0TQAKZEO74I,30,202.19,DAYS_1_30,False,False
DL-G1J152GMW6T86L0C,CA-FL-00000160,2024-05-01,U-6GQJWTAY9VKK,60,404.38,DAYS_31_60,False,False
DL-PZJ85MNLGCZ8HGHG,CA-FL-00000160,2024-06-01,U-3FJW0B6I4PNX,30,202.19,DAYS_1_30,False,False
DL-HRWIQFCAYC72HDUT,CA-FL-00000160,2024-06-01,U-DJ70J4DFJV70,60,404.38,DAYS_31_60,False,False
DL-21UYC7OP9M5AZMCS,CA-FL-00000160,2024-06-01,U-M0LQSREPY7QT,60,404.38,DAYS_31_60,False,False
DL-91CTJRYNMPQD0KV6,CA-FL-00000160,2024-06-01,U-M0TQAKZEO74I,60,404.38,DAYS_31_60,False,False
DL-6FC5F2JRGU9UU7PI,CA-FL-00000160,2024-06-01,U-LNKCVIQWV225,30,202.19,DAYS_1_30,False,False
DL-R2F8CDSJRQFCKPQT,CA-FL-00000160,2024-07-01,U-DJ70J4DFJV70,90,606.57,DAYS_61_90,True,False
DL-LHE8NRQXYTGLDY4O,CA-FL-00000160,2024-07-01,U-ARWCL0136LEO,30,202.19,DAYS_1_30,False,False
DL-W7X7SJYS57EU9GYJ,CA-FL-00000160,2024-07-01,U-50H08XA8F084,30,202.19,DAYS_1_30,False,False
DL-IY99MXJD5ZGB6SZJ,CA-FL-00000160,2024-07-01,U-X4VDU0O0CXFL,30,202.19,DAYS_1_30,False,False
DL-Z7TQYW4UJ86OTDDG,CA-FL-00000160,2024-07-01,U-M0LQSREPY7QT,90,606.57,DAYS_61_90,True,False
DL-Y5ZS11DPSWL57W8Y,CA-FL-00000160,2024-07-01,U-HG5JYU0UC8G8,30,202.19,DAYS_1_30,False,False
DL-ZEV4DXEBF9BL4AOA,CA-FL-00000160,2024-07-01,U-A1GDFG32SDPT,30,202.19,DAYS_1_30,False,False
DL-G7F5TOOZRITK93RR,CA-FL-00000160,2024-07-01,U-TY0Z7ACL8DPE,30,202.19,DAYS_1_30,False,False
DL-SS2851LB3V1NTCKP,CA-FL-00000160,2024-07-01,U-M0TQAKZEO74I,90,606.57,DAYS_61_90,True,False
DL-ZN4ZNMKUNF6AAME1,CA-FL-00000160,2024-07-01,U-LNKCVIQWV225,60,404.38,DAYS_31_60,False,False
DL-O9STQF8H24WL6B03,CA-FL-00000160,2024-07-01,U-Y3Z0DAGEJILA,30,202.19,DAYS_1_30,False,False
DL-F14W6JIJ40Q3MSB3,CA-FL-00000160,2024-07-01,U-E6ZPZP68370J,30,202.19,DAYS_1_30,False,False
DL-8SD4K55SPKRPUGJG,CA-FL-00000160,2024-08-01,U-ARWCL0136LEO,60,404.38,DAYS_31_60,False,False
DL-9AJ71UUCZYI0NDYK,CA-FL-00000160,2024-08-01,U-50H08XA8F084,60,404.38,DAYS_31_60,False,False
DL-NYS53030QEEC8QDX,CA-FL-00000160,2024-08-01,U-5JXB43SM0T47,30,202.19,DAYS_1_30,False,False
DL-AK1YMJUAPHY58WAA,CA-FL-00000160,2024-08-01,U-X4VDU0O0CXFL,60,404.38,DAYS_31_60,False,False
DL-GEVZZ1O4QB5SE0MV,CA-FL-00000160,2024-08-01,U-M0LQSREPY7QT,120,808.76,DAYS_91_120,True,True
DL-TQ7ZPGUQBDEH2AY2,CA-FL-00000160,2024-08-01,U-HG5JYU0UC8G8,60,404.38,DAYS_31_60,False,False
DL-QFI1XASFRYZWSBFJ,CA-FL-00000160,2024-08-01,U-RUW3JDYBLWSZ,30,202.19,DAYS_1_30,False,False
DL-IMPTR7Q32GT2R6CP,CA-FL-00000160,2024-08-01,U-A1GDFG32SDPT,60,404.38,DAYS_31_60,False,False
DL-5TBJSG7QQNSF34M5,CA-FL-00000160,2024-08-01,U-E8EFIO9SQJR9,30,202.19,DAYS_1_30,False,False
DL-32XBTM78QYFKULZC,CA-FL-00000160,2024-08-01,U-TY0Z7ACL8DPE,60,404.38,DAYS_31_60,False,False
DL-ZJRZM9YYUA4Q0JOP,CA-FL-00000160,2024-08-01,U-M0TQAKZEO74I,120,808.76,DAYS_91_120,True,True
