reserve_id,caid,snapshot_date,current_balance,fully_funded_target,percent_funded,annual_contribution,last_study_date,study_type
RF-WG5E38ICEIFD,CA-CA-00000212,2024-10-01,4171256.94,4819564.33,86.55,325554.52,2023-02-13,INFORMAL
RF-FLKQCRQ519GR,CA-CA-00000212,2025-01-01,4042690.61,4819564.33,83.88,235891.47,2022-11-19,INFORMAL
RF-SP9MWLPY1U5G,CA-CA-00000212,2025-04-01,4000351.26,4819564.33,83.0,296754.75,2023-05-01,STANDARD
RF-F16P38D6QF9A,CA-TX-00000213,2024-01-01,1412943.38,4548712.66,31.06,282959.75,2021-02-10,STANDARD
RF-TJ75271G7J7L,CA-TX-00000213,2024-04-01,1447916.53,4548712.66,31.83,353308.31,,INFORMAL
RF-IUEP79PV0T34,CA-TX-00000213,2024-07-01,1458858.0,4548712.66,32.07,245802.08,2022-01-02,STANDARD
RF-S2F58MRIBAY5,CA-TX-00000213,2024-10-01,1424369.56,4548712.66,31.31,214227.61,2021-07-28,INFORMAL
RF-58LWDJ3239EZ,CA-TX-00000213,2025-01-01,1540751.74,4548712.66,33.87,320208.3,2024-01-13,INFORMAL
RF-ZC4H3CY3RJ06,CA-TX-00000213,2025-04-01,1450296.76,4548712.66,31.88,190008.41,2022-04-03,INFORMAL
RF-U6621UIVGIBS,CA-WA-00000214,2024-01-01,1556718.72,2088461.95,74.54,77795.59,2021-04-22,STANDARD
RF-9180V740TMA1,CA-WA-00000214,2024-04-01,1509904.58,2088461.95,72.3,161062.58,2022-03-25,STANDARD
RF-4G1YYGH06RY3,CA-WA-00000214,2024-07-01,1586486.75,2088461.95,75.96,140816.1,2021-02-19,STANDARD
RF-XNI9L43TPNR6,CA-WA-00000214,2024-10-01,1559914.96,2088461.95,74.69,120062.56,2023-07-17,STANDARD
RF-IOF64PZ25K30,CA-WA-00000214,2025-01-01,1591646.37,2088461.95,76.21,147581.51,2022-11-08,INFORMAL
RF-PSGDD4JWQXMW,CA-WA-00000214,2025-04-01,1545418.12,2088461.95,74.0,111527.95,,STANDARD
RF-6BIIL7IIZI7Q,CA-VA-00000215,2024-01-01,677015.11,1287548.21,52.58,86686.46,2023-04-28,STANDARD
RF-AY0AXLEEU11S,CA-VA-00000215,2024-04-01,673638.9,1287548.21,52.32,80881.26,2021-09-10,STANDARD
RF-FT5XE8YUL8TQ,CA-VA-00000215,2024-07-01,654097.89,1287548.21,50.8,55931.16,2023-05-17,STANDARD
RF-ETJPL2VX7S7P,CA-VA-00000215,2024-10-01,659873.61,1287548.21,51.25,100038.98,,STANDARD
RF-TCMDRTCW1YMA,CA-VA-00000215,2025-01-01,703555.57,1287548.21,54.64,70711.86,2022-08-13,INFORMAL
RF-UQPJIEWS2BHN,CA-VA-00000215,2025-04-01,663998.62,1287548.21,51.57,55462.13,2024-05-10,INFORMAL
RF-WHZCKZXZVKKR,CA-TX-00000216,2024-01-01,2765959.33,3130289.17,88.36,179154.95,2021-09-20,STANDARD
RF-OHVSS5MPO7IV,CA-TX-00000216,2024-04-01,2850743.81,3130289.17,91.07,211375.48,,STANDARD
RF-LB83SNGH4T1G,CA-TX-00000216,2024-07-01,2817859.63,3130289.17,90.02,193137.45,2021-08-23,STANDARD
RF-NXP0PRNIQMDB,CA-TX-00000216,2024-10-01,2874133.12,3130289.17,91.82,134262.22,,STANDARD
RF-3D5TXFVQN2I9,CA-TX-00000216,2025-01-01,2832783.5,3130289.17,90.5,209537.84,2024-02-24,INFORMAL
RF-IMZ8N1R8CJMI,CA-TX-00000216,2025-04-01,2863209.33,3130289.17,91.47,216815.59,2023-07-07,INFORMAL
RF-WFFSEZP6MMLZ,CA-GA-00000217,2024-01-01,364426.75,946864.29,38.49,46049.04,2020-05-28,INFORMAL
RF-LEZSR1DPHW2R,CA-GA-00000217,2024-04-01,386342.09,946864.29,40.8,39893.25,2020-06-06,INFORMAL
RF-73EBJMPA8CA2,CA-GA-00000217,2024-07-01,365690.44,946864.29,38.62,53949.04,2021-12-30,STANDARD
RF-SN781WU5PCXL,CA-GA-00000217,2024-10-01,366892.21,946864.29,38.75,66969.3,2023-05-09,INFORMAL
RF-ZSSDVL3NZRFD,CA-GA-00000217,2025-01-01,353175.7,946864.29,37.3,42562.4,2021-10-15,INFORMAL
RF-15694AM5XEYR,CA-GA-00000217,2025-04-01,328065.09,946864.29,34.65,45467.84,2021-08-12,INFORMAL
RF-UPR2Y046JM2Y,CA-CA-00000218,2024-01-01,908998.42,4761472.19,19.09,230912.3,2022-01-22,INFORMAL
RF-6TA4RQJ1CE4G,CA-CA-00000218,2024-04-01,740346.28,4761472.19,15.55,323617.63,,STANDARD
RF-LCES91PBGPS9,CA-CA-00000218,2024-07-01,630556.4,4761472.19,13.24,155205.8,,INFORMAL
RF-XL0J2JTA8F0O,CA-CA-00000218,2024-10-01,560779.61,4761472.19,11.78,185480.66,,INFORMAL
RF-HAEUQ82HKYGB,CA-CA-00000218,2025-01-01,528784.19,4761472.19,11.11,348747.33,2021-02-17,STANDARD
RF-RN1BF45MORC2,CA-CA-00000218,2025-04-01,513879.82,4761472.19,10.79,273656.52,2022-10-15,INFORMAL
RF-N5BONYSUD6JG,CA-FL-00000219,2024-01-01,363237.13,3937538.35,9.22,289843.07,2022-03-15,SIRS
RF-PYFR1PHNIVVK,CA-FL-00000219,2024-04-01,296361.56,3937538.35,7.53,284908.86,2022-08-16,SIRS
RF-ZY59Q586WMOX,CA-FL-00000219,2024-07-01,253214.27,3937538.35,6.43,172948.26,2022-03-02,SIRS
RF-AWPLRWMZABJE,CA-FL-00000219,2024-10-01,193380.82,3937538.35,4.91,205685.37,2020-11-20,SIRS
RF-OP2V1H3Z1TLI,CA-FL-00000219,2025-01-01,125328.79,3937538.35,3.18,183131.09,2024-03-13,SIRS
RF-ZDBY7OO4GGJD,CA-FL-00000219,2025-04-01,120598.5,3937538.35,3.06,270185.28,2024-01-31,SIRS
RF-9BGA96LKGFVW,CA-FL-00000220,2024-01-01,243773.78,318364.28,76.57,24193.38,2021-02-23,STANDARD
RF-WF2HQ1SP3RXD,CA-FL-00000220,2024-04-01,243998.74,318364.28,76.64,22511.2,2021-12-10,INFORMAL
RF-4FLO9FI5FTTP,CA-FL-00000220,2024-07-01,248497.82,318364.28,78.05,20352.1,2020-11-29,STANDARD
RF-QWFQ3BYNXRFH,CA-FL-00000220,2024-10-01,256682.16,318364.28,80.63,15247.33,2022-05-26,STANDARD
RF-U4DK98FCS78C,CA-FL-00000220,2025-01-01,244641.01,318364.28,76.84,9669.19,2022-03-25,INFORMAL
RF-14YI6UK5S5N8,CA-FL-00000220,2025-04-01,244823.66,318364.28,76.9,22135.11,2022-04-24,INFORMAL
RF-Y0944XSB613A,CA-NV-00000221,2024-01-01,1435865.96,1992778.6,72.05,152825.22,2022-08-04,INFORMAL
RF-NMPP2G4UMTGJ,CA-NV-00000221,2024-04-01,1447497.43,1992778.6,72.64,121919.53,,INFORMAL
RF-J0TSG9BVYW3M,CA-NV-00000221,2024-07-01,1457579.24,1992778.6,73.14,100896.84,2020-10-09,STANDARD
RF-I6S9L7DXRZ33,CA-NV-00000221,2024-10-01,1451586.3,1992778.6,72.84,64971.05,,STANDARD
RF-MO8HZPWB8TCR,CA-NV-00000221,2025-01-01,1510763.82,1992778.6,75.81,154887.14,2023-03-05,INFORMAL
RF-8LRE54R4HXRQ,CA-NV-00000221,2025-04-01,1426346.71,1992778.6,71.58,92140.25,,INFORMAL
RF-CX2UZH7M1HOF,CA-VA-00000222,2024-01-01,345443.53,1174851.98,29.4,62737.76,2021-11-24,INFORMAL
RF-NHS20CTFWOXW,CA-VA-00000222,2024-04-01,314781.06,1174851.98,26.79,78466.17,2023-02-26,STANDARD
RF-F8XHLTSNP4IW,CA-VA-00000222,2024-07-01,337115.01,1174851.98,28.69,71568.23,2020-10-15,STANDARD
RF-JA7K4V3F0W59,CA-VA-00000222,2024-10-01,365969.22,1174851.98,31.15,37219.45,2023-02-22,STANDARD
RF-NW0K89Z0DF84,CA-VA-00000222,2025-01-01,333533.02,1174851.98,28.39,70905.77,2022-12-12,STANDARD
RF-VF3HLBQB3WKZ,CA-VA-00000222,2025-04-01,333705.98,1174851.98,28.4,49824.93,2022-02-08,STANDARD
RF-PAQTO3F0ZO00,CA-AZ-00000223,2024-01-01,2326753.05,4312517.04,53.95,198050.1,2023-01-10,STANDARD
RF-IPL1CS9YR3EE,CA-AZ-00000223,2024-04-01,2359603.54,4312517.04,54.72,144720.75,2023-01-01,STANDARD
RF-OVLENBAN2TIB,CA-AZ-00000223,2024-07-01,2380571.95,4312517.04,55.2,241620.48,2020-12-08,STANDARD
RF-IZ8NR7KEZBJC,CA-AZ-00000223,2024-10-01,2501280.95,4312517.04,58.0,251687.14,2021-06-25,STANDARD
RF-K1UQCM3A6WF6,CA-AZ-00000223,2025-01-01,2471700.14,4312517.04,57.31,215825.58,2024-04-21,STANDARD
RF-ZQSDE4E77PTO,CA-AZ-00000223,2025-04-01,2380976.71,4312517.04,55.21,194075.74,2023-04-26,STANDARD
RF-6AWBJZZBFKSS,CA-GA-00000224,2024-01-01,353874.28,1794551.56,19.72,68507.25,2023-04-29,INFORMAL
RF-0YBZKPRMI2Q7,CA-GA-00000224,2024-04-01,351413.78,1794551.56,19.58,58796.66,2020-09-13,STANDARD
RF-OJKX05DMZWLV,CA-GA-00000224,2024-07-01,343528.3,1794551.56,19.14,99487.62,,STANDARD
RF-JH1ODITWJ5P5,CA-GA-00000224,2024-10-01,253918.22,1794551.56,14.15,61861.71,2021-02-22,STANDARD
RF-1F73SKZ68KS6,CA-GA-00000224,2025-01-01,239675.86,1794551.56,13.36,123008.54,2021-02-15,INFORMAL
RF-VNFHGYHL47HM,CA-GA-00000224,2025-04-01,207910.85,1794551.56,11.59,84481.18,2022-07-18,STANDARD
RF-CBFO92TZ48EO,CA-GA-00000225,2024-01-01,1635381.67,4373695.76,37.39,182065.94,2020-04-18,INFORMAL
RF-XJW7ZKLDJZOT,CA-GA-00000225,2024-04-01,1656439.45,4373695.76,37.87,197818.08,2022-07-19,INFORMAL
RF-6PFE56BP2RDZ,CA-GA-00000225,2024-07-01,1573561.05,4373695.76,35.98,329716.07,2022-02-12,INFORMAL
RF-F5RISQWR38H7,CA-GA-00000225,2024-10-01,1544439.03,4373695.76,35.31,226760.09,2022-05-13,STANDARD
RF-WIR56DDSXDF6,CA-GA-00000225,2025-01-01,1562257.83,4373695.76,35.72,171631.1,2021-04-11,INFORMAL
RF-KSKT3Z45U7AC,CA-GA-00000225,2025-04-01,1484390.67,4373695.76,33.94,144620.71,,STANDARD
RF-ZAV7R35QSC09,CA-CO-00000226,2024-01-01,961471.67,3071321.69,31.3,192445.83,2021-07-30,STANDARD
RF-FANLR0AO4ZA0,CA-CO-00000226,2024-04-01,1010262.76,3071321.69,32.89,245340.05,,STANDARD
RF-D54GXHPIC7A8,CA-CO-00000226,2024-07-01,1061194.44,3071321.69,34.55,196434.93,2023-09-02,STANDARD
RF-B5781UZORAQ1,CA-CO-00000226,2024-10-01,934495.99,3071321.69,30.43,131103.51,2021-04-07,INFORMAL
RF-PTE2HKLAM700,CA-CO-00000226,2025-01-01,891643.12,3071321.69,29.03,231318.11,2021-08-30,STANDARD
RF-BH3KD8SK0UPY,CA-CO-00000226,2025-04-01,850146.19,3071321.69,27.68,157861.93,2022-09-11,STANDARD
RF-5FMH7Z9P1UW9,CA-CO-00000227,2024-01-01,1955525.83,4963947.33,39.39,342824.92,2022-11-13,INFORMAL
RF-Q5XSKMQDX5K4,CA-CO-00000227,2024-04-01,1673719.29,4963947.33,33.72,319074.52,2022-12-31,INFORMAL
RF-A4PW9N9X69KA,CA-CO-00000227,2024-07-01,1937699.2,4963947.33,39.04,183642.37,2022-02-08,STANDARD
RF-TEQDF5LX95K0,CA-CO-00000227,2024-10-01,1702602.37,4963947.33,34.3,178902.66,,STANDARD
RF-JJ1AWGVFJJDQ,CA-CO-00000227,2025-01-01,1773882.53,4963947.33,35.74,256542.05,2024-03-05,STANDARD
RF-8TZBTA1WQ15Z,CA-CO-00000227,2025-04-01,1746884.21,4963947.33,35.19,246236.09,,STANDARD
RF-SA5ZKK3PJJXG,CA-GA-00000228,2024-01-01,907646.37,2055104.87,44.17,96393.45,2021-03-27,STANDARD
RF-YJD7O6IR486F,CA-GA-00000228,2024-04-01,964992.95,2055104.87,46.96,155094.68,2021-02-24,STANDARD
RF-LL8BPNS99P79,CA-GA-00000228,2024-07-01,1006982.97,2055104.87,49.0,144238.43,2021-04-21,STANDARD
RF-XW62UIOWR19E,CA-GA-00000228,2024-10-01,896393.14,2055104.87,43.62,163411.69,2023-05-04,INFORMAL
RF-1RCXYVIVJ2FG,CA-GA-00000228,2025-01-01,938097.8,2055104.87,45.65,102949.2,2022-04-01,STANDARD
RF-IZ82871W7MVK,CA-GA-00000228,2025-04-01,905677.85,2055104.87,44.07,65042.75,2023-03-09,INFORMAL
RF-FCN3NR3GHR6N,CA-TX-00000229,2024-01-01,2008090.75,2672488.21,75.14,147204.79,2022-09-18,INFORMAL
RF-83MKGBXEZITK,CA-TX-00000229,2024-04-01,1992297.63,2672488.21,74.55,90804.13,2021-03-06,STANDARD
RF-R19M949MDTI9,CA-TX-00000229,2024-07-01,2048260.57,2672488.21,76.64,147580.9,2022-08-02,STANDARD
RF-109ON7UNT12T,CA-TX-00000229,2024-10-01,2111724.52,2672488.21,79.02,139491.95,2023-05-30,STANDARD
RF-F50USOUVJQG9,CA-TX-00000229,2025-01-01,2042430.16,2672488.21,76.42,197619.64,2023-03-08,INFORMAL
RF-ARZ9X3KNW3VM,CA-TX-00000229,2025-04-01,2089626.1,2672488.21,78.19,112648.17,2023-06-07,STANDARD
RF-613BGSVDZN12,CA-CA-00000230,2024-01-01,107824.91,478242.6,22.55,24233.48,2020-03-07,INFORMAL
RF-ITWAUKGBNNXM,CA-CA-00000230,2024-04-01,116640.18,478242.6,24.39,15819.52,2022-03-29,STANDARD
RF-KFEQ5FMF510M,CA-CA-00000230,2024-07-01,122463.1,478242.6,25.61,21766.09,,STANDARD
RF-CMZMOK5R3YGS,CA-CA-00000230,2024-10-01,112932.9,478242.6,23.61,36201.51,2021-05-28,INFORMAL
RF-L2ZG25NPCS73,CA-CA-00000230,2025-01-01,106701.36,478242.6,22.31,36637.54,,INFORMAL
RF-67H8JBV04QQQ,CA-CA-00000230,2025-04-01,107507.32,478242.6,22.48,30587.43,2021-05-20,INFORMAL
RF-392EOI7BD3GK,CA-FL-00000231,2024-01-01,2784352.13,4980784.41,55.9,378217.84,2023-03-13,INFORMAL
RF-1O5VFRKNIMG3,CA-FL-00000231,2024-04-01,2825031.52,4980784.41,56.72,267367.24,2022-10-09,INFORMAL
RF-E9L4NJHH32KR,CA-FL-00000231,2024-07-01,2745257.53,4980784.41,55.12,285984.75,2021-05-07,STANDARD
RF-WIZTSZ8YI27W,CA-FL-00000231,2024-10-01,2763839.46,4980784.41,55.49,149840.47,2021-07-02,STANDARD
RF-4RM71OSH6OY9,CA-FL-00000231,2025-01-01,2838744.51,4980784.41,56.99,294822.4,2023-12-10,INFORMAL
RF-YXMDHF38OU3S,CA-FL-00000231,2025-04-01,2806175.31,4980784.41,56.34,365364.02,2021-05-24,STANDARD
RF-P7OSRZA4DTLD,CA-TX-00000232,2024-01-01,338710.05,809227.16,41.86,46335.13,2021-06-04,INFORMAL
RF-WP9Z69GU4L3T,CA-TX-00000232,2024-04-01,307796.59,809227.16,38.04,50700.02,2020-08-17,STANDARD
RF-NNAOZF4BYLF1,CA-TX-00000232,2024-07-01,304017.73,809227.16,37.57,43633.26,2020-08-13,INFORMAL
RF-8K7XNESY88GX,CA-TX-00000232,2024-10-01,298079.6,809227.16,36.84,40237.36,,STANDARD
RF-HPQ6TH6J3G5C,CA-TX-00000232,2025-01-01,312545.35,809227.16,38.62,44969.17,2022-06-15,STANDARD
RF-33WCV1ZKMXK4,CA-TX-00000232,2025-04-01,298884.59,809227.16,36.93,40273.51,2024-09-25,INFORMAL
RF-NG97GYHX3GMT,CA-TX-00000233,2024-01-01,1656068.56,2579968.82,64.19,184192.77,2020-04-08,INFORMAL
RF-IX6UZHLFKMZZ,CA-TX-00000233,2024-04-01,1670192.56,2579968.82,64.74,91504.47,2023-01-20,INFORMAL
RF-E6ONGFBOBO1S,CA-TX-00000233,2024-07-01,1602338.35,2579968.82,62.11,94319.62,2022-12-11,STANDARD
RF-QE72ZQZQTVJE,CA-TX-00000233,2024-10-01,1563660.11,2579968.82,60.61,183391.63,2021-09-30,STANDARD
RF-YEV2LW4A2GKD,CA-TX-00000233,2025-01-01,1685204.52,2579968.82,65.32,117617.16,2021-05-04,INFORMAL
RF-LV8OIIY9CJB6,CA-TX-00000233,2025-04-01,1630039.23,2579968.82,63.18,157331.95,2023-08-28,STANDARD
RF-L3PAUX4D2KIQ,CA-AZ-00000234,2024-01-01,3381590.49,4418511.16,76.53,351038.26,2020-04-17,STANDARD
RF-5928PU2U0126,CA-AZ-00000234,2024-04-01,3588997.69,4418511.16,81.23,179078.52,2022-08-11,INFORMAL
RF-JVF211VX7YJ4,CA-AZ-00000234,2024-07-01,3467238.81,4418511.16,78.47,160659.25,2020-09-27,INFORMAL
RF-BUKFJ1QPN895,CA-AZ-00000234,2024-10-01,3613619.85,4418511.16,81.78,301846.17,2021-02-02,INFORMAL
RF-7F6XJVHX2SO3,CA-AZ-00000234,2025-01-01,3583806.54,4418511.16,81.11,327300.11,2022-05-23,INFORMAL
RF-P9ORSIWRUG3F,CA-AZ-00000234,2025-04-01,3537309.72,4418511.16,80.06,133848.32,2023-09-30,INFORMAL
RF-VNNT0BDQQCJ8,CA-AZ-00000235,2024-01-01,2562399.94,3873910.83,66.15,202924.65,,INFORMAL
RF-8I1B5QP8EPDY,CA-AZ-00000235,2024-04-01,2544167.92,3873910.83,65.67,127512.56,2020-07-22,INFORMAL
RF-C3UXK9G3CQTN,CA-AZ-00000235,2024-07-01,2587469.64,3873910.83,66.79,191233.47,2023-01-21,STANDARD
RF-COI1JNALGDFL,CA-AZ-00000235,2024-10-01,2683854.14,3873910.83,69.28,214469.29,,INFORMAL
RF-S0N0CAZU7WTD,CA-AZ-00000235,2025-01-01,2493605.48,3873910.83,64.37,167482.67,2024-07-04,INFORMAL
RF-9WYAKAW4BTN8,CA-AZ-00000235,2025-04-01,2693971.17,3873910.83,69.54,123046.85,2024-03-02,STANDARD
RF-0DCPHJCM8LL8,CA-CA-00000236,2024-01-01,82203.41,498605.24,16.49,19108.46,2023-02-23,INFORMAL
RF-UIX9NBNSD6XK,CA-CA-00000236,2024-04-01,73491.31,498605.24,14.74,32544.93,,INFORMAL
RF-WWGLZG1H2B9E,CA-CA-00000236,2024-07-01,76541.72,498605.24,15.35,38440.39,2023-01-26,INFORMAL
RF-T5Q6FT2KINKS,CA-CA-00000236,2024-10-01,79364.6,498605.24,15.92,33898.89,2020-11-07,INFORMAL
RF-Q9J3SZDSH6PS,CA-CA-00000236,2025-01-01,66032.9,498605.24,13.24,23134.98,2023-03-06,STANDARD
RF-OQRTHHTYLUZG,CA-CA-00000236,2025-04-01,72804.24,498605.24,14.6,22502.48,2023-10-14,STANDARD
RF-C0E50KEH8X1R,CA-CA-00000237,2024-01-01,2151389.64,4092602.98,52.57,182945.45,2022-06-02,INFORMAL
RF-3AB2522Z96NU,CA-CA-00000237,2024-04-01,2091618.95,4092602.98,51.11,141691.67,,STANDARD
RF-NXMHPMVRQ7JB,CA-CA-00000237,2024-07-01,2207195.61,4092602.98,53.93,287186.44,2023-06-12,STANDARD
RF-TFE4GRYN2FXU,CA-CA-00000237,2024-10-01,2255688.18,4092602.98,55.12,311207.05,2020-12-18,STANDARD
RF-9J00P5FNLOY1,CA-CA-00000237,2025-01-01,2191783.25,4092602.98,53.55,175240.48,,STANDARD
RF-M8GSP5TECB0G,CA-CA-00000237,2025-04-01,2074113.63,4092602.98,50.68,320916.57,2022-02-01,INFORMAL
RF-RDLS04TF88DR,CA-TX-00000238,2024-01-01,3341948.25,4575348.48,73.04,154335.14,2021-05-29,INFORMAL
RF-K90UBBFT7Y0Z,CA-TX-00000238,2024-04-01,3358023.02,4575348.48,73.39,184676.98,2022-07-06,INFORMAL
RF-GG4TTFF6O0NZ,CA-TX-00000238,2024-07-01,3433389.59,4575348.48,75.04,196701.34,2023-08-19,STANDARD
RF-DSCEAHBK2IJY,CA-TX-00000238,2024-10-01,3293372.31,4575348.48,71.98,258971.04,2021-03-30,INFORMAL
RF-C3CXB3PFATQT,CA-TX-00000238,2025-01-01,3431863.75,4575348.48,75.01,260467.28,2022-12-23,STANDARD
RF-GLDTRZHFEUHK,CA-TX-00000238,2025-04-01,3485323.82,4575348.48,76.18,237140.12,,INFORMAL
RF-8FPN8J9SPTDK,CA-CA-00000239,2024-01-01,212314.42,1139244.24,18.64,73009.42,2022-12-21,INFORMAL
RF-VX3R6NID5KJO,CA-CA-00000239,2024-04-01,194818.5,1139244.24,17.1,73647.95,2022-09-15,STANDARD
RF-HIL7DK9QVT2S,CA-CA-00000239,2024-07-01,198623.42,1139244.24,17.43,39646.62,,INFORMAL
RF-FUFPNJVM0F8K,CA-CA-00000239,2024-10-01,202540.12,1139244.24,17.78,82833.78,2020-11-19,STANDARD
RF-49WAB3735BUY,CA-CA-00000239,2025-01-01,184854.98,1139244.24,16.23,83122.18,2022-08-08,STANDARD
RF-3E2B7BJZKCLH,CA-CA-00000239,2025-04-01,178216.38,1139244.24,15.64,61645.83,2021-11-03,INFORMAL
RF-HS6RFVCDAXAJ,CA-CA-00000240,2024-01-01,1798069.41,2614272.46,68.78,136766.13,2021-08-30,STANDARD
RF-QF8EMG0BOF9Z,CA-CA-00000240,2024-04-01,1808582.22,2614272.46,69.18,203425.79,2022-08-28,STANDARD
RF-GJQX6KL80RJI,CA-CA-00000240,2024-07-01,1888259.95,2614272.46,72.23,180358.21,,STANDARD
RF-UZTF92M3MRR2,CA-CA-00000240,2024-10-01,1827027.13,2614272.46,69.89,138705.78,,STANDARD
RF-6V3JJRAV8LLT,CA-CA-00000240,2025-01-01,1908661.96,2614272.46,73.01,140244.48,2022-05-24,STANDARD
RF-QRZZRBB6KZPR,CA-CA-00000240,2025-04-01,1911130.31,2614272.46,73.1,196578.59,2021-09-23,STANDARD
RF-4DD3OP684PKJ,CA-CO-00000241,2024-01-01,1687848.46,3496394.39,48.27,129144.43,,INFORMAL
RF-82VHDBD0OYCF,CA-CO-00000241,2024-04-01,1799995.7,3496394.39,51.48,107555.58,2020-12-01,STANDARD
RF-4QTHHGMW0MFT,CA-CO-00000241,2024-07-01,1699896.99,3496394.39,48.62,160283.86,2023-06-15,INFORMAL
RF-HXC6IDP7QTBV,CA-CO-00000241,2024-10-01,1740984.58,3496394.39,49.79,208817.93,,INFORMAL
RF-B7094WOOSIOJ,CA-CO-00000241,2025-01-01,1803559.47,3496394.39,51.58,238239.23,2023-05-28,INFORMAL
RF-75TCXFPZXCPL,CA-CO-00000241,2025-04-01,1834397.48,3496394.39,52.47,243034.28,2022-03-30,INFORMAL
RF-52HODD3WQYHE,CA-IL-00000242,2024-01-01,249499.65,1770578.01,14.09,124867.97,2023-06-02,INFORMAL
RF-8JN3OO3U2S5Z,CA-IL-00000242,2024-04-01,283668.62,1770578.01,16.02,128609.16,2020-07-29,INFORMAL
RF-BQVVH0UWU89A,CA-IL-00000242,2024-07-01,272598.87,1770578.01,15.4,110342.02,2023-02-28,INFORMAL
RF-HAHEYZKV3CRA,CA-IL-00000242,2024-10-01,232936.82,1770578.01,13.16,128063.97,2022-10-02,STANDARD
RF-94Z0FHPZ2TPY,CA-IL-00000242,2025-01-01,189729.23,1770578.01,10.72,141100.53,,STANDARD
RF-2RK483DKQHQA,CA-IL-00000242,2025-04-01,146520.47,1770578.01,8.28,130845.32,2022-05-24,STANDARD
RF-F4VTIU021OQR,CA-FL-00000243,2024-01-01,410105.6,1352660.71,30.32,96700.51,2021-06-03,STANDARD
RF-X3VHO2VGJ6Y5,CA-FL-00000243,2024-04-01,403935.12,1352660.71,29.86,107570.11,2023-03-04,STANDARD
RF-G0SZLBU3X7R5,CA-FL-00000243,2024-07-01,419826.18,1352660.71,31.04,88608.92,,INFORMAL
RF-6BRBC8JBVNNF,CA-FL-00000243,2024-10-01,400527.47,1352660.71,29.61,49243.61,2022-07-06,INFORMAL
RF-F918VURM4MV1,CA-FL-00000243,2025-01-01,352774.54,1352660.71,26.08,65682.35,2023-01-01,STANDARD
RF-VFFMN8HPRVAH,CA-FL-00000243,2025-04-01,400557.85,1352660.71,29.61,77020.19,2021-10-12,STANDARD
RF-H9LF7CC55A94,CA-IL-00000244,2024-01-01,2668902.1,4645825.61,57.45,236281.09,2020-08-02,STANDARD
RF-K01564QM4LDR,CA-IL-00000244,2024-04-01,2731679.15,4645825.61,58.8,293916.77,2022-07-15,INFORMAL
RF-V4KNTDR5PWXZ,CA-IL-00000244,2024-07-01,2871899.5,4645825.61,61.82,162542.04,2021-03-31,INFORMAL
RF-X6T242EL29JV,CA-IL-00000244,2024-10-01,2968132.05,4645825.61,63.89,184624.86,2021-01-29,STANDARD
RF-TVSF49B3YS7L,CA-IL-00000244,2025-01-01,2812274.2,4645825.61,60.53,370417.17,2023-07-20,STANDARD
RF-LZY5EQ1RIYFX,CA-IL-00000244,2025-04-01,2775810.07,4645825.61,59.75,308837.59,2024-06-10,INFORMAL
RF-YVOVHYFJNDFK,CA-CA-00000245,2024-01-01,1923836.21,2474529.01,77.75,95238.86,,INFORMAL
RF-BSKA0HCDJWXN,CA-CA-00000245,2024-04-01,1888883.87,2474529.01,76.33,158431.63,2023-03-12,STANDARD
RF-NYDGAZAOOUQF,CA-CA-00000245,2024-07-01,1977319.05,2474529.01,79.91,91314.9,2023-02-13,STANDARD
RF-6438BHS0TXM5,CA-CA-00000245,2024-10-01,1929122.37,2474529.01,77.96,102465.38,2020-12-31,INFORMAL
RF-CBO4LTMT24OW,CA-CA-00000245,2025-01-01,1948955.93,2474529.01,78.76,132585.71,2023-07-11,STANDARD
RF-NJD5JSDL60IK,CA-CA-00000245,2025-04-01,1965096.59,2474529.01,79.41,128761.68,2022-09-18,STANDARD
RF-JP5PHJN8JM0B,CA-CA-00000246,2024-01-01,1061566.59,2316948.21,45.82,96489.43,2023-04-15,INFORMAL
RF-JW6E58APMVTA,CA-CA-00000246,2024-04-01,1004006.86,2316948.21,43.33,134760.39,2023-07-03,INFORMAL
RF-IERFLWPNNYSU,CA-CA-00000246,2024-07-01,999104.83,2316948.21,43.12,77017.06,2023-01-10,STANDARD
RF-P54VZFPFO7UC,CA-CA-00000246,2024-10-01,973322.32,2316948.21,42.01,177405.02,,INFORMAL
RF-O3QT5FZQCPMY,CA-CA-00000246,2025-01-01,1019881.01,2316948.21,44.02,73147.45,2022-11-06,INFORMAL
RF-LZ6M5TEB7U3W,CA-CA-00000246,2025-04-01,1024726.97,2316948.21,44.23,179732.2,2022-08-09,STANDARD
RF-FFA50PW3AQAN,CA-CA-00000247,2024-01-01,2817771.72,3612295.69,78.01,142822.82,2021-05-16,STANDARD
RF-5Z4YTRN4BW31,CA-CA-00000247,2024-04-01,2741186.26,3612295.69,75.88,224794.15,2021-12-12,INFORMAL
RF-BHFY5O2182AQ,CA-CA-00000247,2024-07-01,2792174.05,3612295.69,77.3,191893.08,2020-07-17,STANDARD
RF-XX0CDYAN2R15,CA-CA-00000247,2024-10-01,2711234.65,3612295.69,75.06,214716.98,,STANDARD
RF-QQOEYUZLJGAT,CA-CA-00000247,2025-01-01,2763862.25,3612295.69,76.51,283052.59,2024-04-19,STANDARD
RF-TPM69I7PJJ7L,CA-CA-00000247,2025-04-01,2836973.53,3612295.69,78.54,195480.04,2022-02-18,STANDARD
